side1,similarity1,side2,similarity2,side3,similarity3,side4,similarity4
Page_0001_5_7,0.24403920769691467,Page_0001_5_7,0.21518418192863464,Page_0001_5_7,0.16308261454105377,Page_0001_5_7,0.1901518553495407
Page_0001_5_6,0.1854730248451233,Page_0001_5_6,0.21321240067481995,Page_0001_5_6,0.19901706278324127,Page_0001_5_6,0.2513890862464905
Page_0001_5_5,0.1839371621608734,Page_0001_5_5,0.17575927078723907,Page_0001_5_5,0.16416017711162567,Page_0001_5_5,0.2509622275829315
Page_0001_5_4,0.25753429532051086,Page_0001_5_4,0.21864482760429382,Page_0001_5_4,0.1787840873003006,Page_0001_5_4,0.19058479368686676
Page_0001_5_3,0.15289415419101715,Page_0001_5_3,0.25464582443237305,Page_0001_5_3,0.15337929129600525,Page_0001_5_3,0.22163212299346924
Page_0001_5_2,0.19842612743377686,Page_0001_5_2,0.18242371082305908,Page_0001_5_2,0.14417217671871185,Page_0001_5_2,0.1780639886856079
Page_0001_5_1,0.15764851868152618,Page_0001_5_1,0.2237703949213028,Page_0001_5_1,0.179658904671669,Page_0001_5_1,0.19061076641082764
Page_0001_4_7,0.1747029572725296,Page_0001_4_7,0.2173343151807785,Page_0001_4_7,0.14518412947654724,Page_0001_4_7,0.1832006871700287
Page_0001_4_6,0.19377879798412323,Page_0001_4_6,0.2418230026960373,Page_0001_4_6,0.1359892040491104,Page_0001_4_6,0.1738472431898117
Page_0001_4_5,0.1807813197374344,Page_0001_4_5,0.26388710737228394,Page_0001_4_5,0.1726902723312378,Page_0001_4_5,0.18917135894298553
Page_0001_4_3,0.19223734736442566,Page_0001_4_3,0.19484727084636688,Page_0001_4_3,0.17124412953853607,Page_0001_4_3,0.16431871056556702
Page_0001_4_2,0.17897358536720276,Page_0001_4_2,0.21375471353530884,Page_0001_4_2,0.1271466165781021,Page_0001_4_2,0.19429752230644226
Page_0001_4_1,0.15030187368392944,Page_0001_4_1,0.2029932141304016,Page_0001_4_1,0.16325539350509644,Page_0001_4_1,0.17269346117973328
Page_0001_3_7,0.18419720232486725,Page_0001_3_7,0.24573463201522827,Page_0001_3_7,0.21752458810806274,Page_0001_3_7,0.20337505638599396
Page_0001_3_6,0.18412421643733978,Page_0001_3_6,0.24363577365875244,Page_0001_3_6,0.13828827440738678,Page_0001_3_6,0.18035346269607544
Page_0001_3_5,0.1643143594264984,Page_0001_3_5,0.2547731399536133,Page_0001_3_5,0.15974977612495422,Page_0001_3_5,0.2200743407011032
Page_0001_3_4,0.19904057681560516,Page_0001_3_4,0.19908961653709412,Page_0001_3_4,0.18377147614955902,Page_0001_3_4,0.20006708800792694
Page_0001_3_3,0.16705632209777832,Page_0001_3_3,0.23069755733013153,Page_0001_3_3,0.16597968339920044,Page_0001_3_3,0.1913692057132721
Page_0001_3_2,0.15393446385860443,Page_0001_3_2,0.24497464299201965,Page_0001_3_2,0.18491239845752716,Page_0001_3_2,0.22657327353954315
Page_0001_3_1,0.16544876992702484,Page_0001_3_1,0.23654864728450775,Page_0001_3_1,0.22081129252910614,Page_0001_3_1,0.24782054126262665
Page_0001_2_7,0.25131893157958984,Page_0001_2_7,0.2569250762462616,Page_0001_2_7,0.1676102578639984,Page_0001_2_7,0.18448854982852936
Page_0001_2_6,0.23458755016326904,Page_0001_2_6,0.20235136151313782,Page_0001_2_6,0.11234068125486374,Page_0001_2_6,0.1727696806192398
Page_0001_2_5,0.15900804102420807,Page_0001_2_5,0.23412048816680908,Page_0001_2_5,0.142300084233284,Page_0001_2_5,0.20918945968151093
Page_0001_2_4,0.16082867980003357,Page_0001_2_4,0.23528572916984558,Page_0001_2_4,0.15056978166103363,Page_0001_2_4,0.18625065684318542
Page_0001_2_3,0.21158821880817413,Page_0001_2_3,0.20102223753929138,Page_0001_2_3,0.14400255680084229,Page_0001_2_3,0.20445190370082855
Page_0001_2_2,0.16139142215251923,Page_0001_2_2,0.17415359616279602,Page_0001_2_2,0.1856200397014618,Page_0001_2_2,0.20880809426307678
Page_0001_2_1,0.19626057147979736,Page_0001_2_1,0.21820878982543945,Page_0001_2_1,0.2053067982196808,Page_0001_2_1,0.1794148087501526
Page_0001_1_7,0.19041807949543,Page_0001_1_7,0.2505743205547333,Page_0001_1_7,0.22900399565696716,Page_0001_1_7,0.17388467490673065
Page_0001_1_6,0.16125346720218658,Page_0001_1_6,0.20006293058395386,Page_0001_1_6,0.15660379827022552,Page_0001_1_6,0.17121170461177826
Page_0001_1_5,0.18984279036521912,Page_0001_1_5,0.19718070328235626,Page_0001_1_5,0.2259797602891922,Page_0001_1_5,0.1674560010433197
Page_0001_1_4,0.16169703006744385,Page_0001_1_4,0.2263355404138565,Page_0001_1_4,0.14836245775222778,Page_0001_1_4,0.19334174692630768
Page_0001_1_3,0.15171387791633606,Page_0001_1_3,0.19163008034229279,Page_0001_1_3,0.1394619643688202,Page_0001_1_3,0.21686089038848877
Page_0001_1_2,0.19070059061050415,Page_0001_1_2,0.2804339826107025,Page_0001_1_2,0.16738265752792358,Page_0001_1_2,0.222511887550354
Page_0001_1_1,0.26538291573524475,Page_0001_1_1,0.21165785193443298,Page_0001_1_1,0.15268480777740479,Page_0001_1_1,0.16357362270355225
