side1,similarity1,side2,similarity2,side3,similarity3,side4,similarity4
Page_0001_5_7,0.17394040524959564,Page_0001_5_7,0.27344927191734314,Page_0001_5_7,0.19970878958702087,Page_0001_5_7,0.41938626766204834
Page_0001_5_6,0.16358552873134613,Page_0001_5_6,0.25647348165512085,Page_0001_5_6,0.160575270652771,Page_0001_5_6,0.2737009823322296
Page_0001_5_5,0.1264454871416092,Page_0001_5_5,0.24526380002498627,Page_0001_5_5,0.14760814607143402,Page_0001_5_5,0.29932403564453125
Page_0001_5_4,0.21789894998073578,Page_0001_5_4,0.253313809633255,Page_0001_5_4,0.19315646588802338,Page_0001_5_4,0.2723409831523895
Page_0001_5_3,0.15610121190547943,Page_0001_5_3,0.2530295252799988,Page_0001_5_3,0.20209240913391113,Page_0001_5_3,0.27542799711227417
Page_0001_5_2,0.1963960975408554,Page_0001_5_2,0.22221222519874573,Page_0001_5_2,0.20592635869979858,Page_0001_5_2,0.2582271099090576
Page_0001_5_1,0.188263937830925,Page_0001_5_1,0.21156367659568787,Page_0001_5_1,0.1747719794511795,Page_0001_5_1,0.2582736015319824
Page_0001_4_6,0.16595670580863953,Page_0001_4_6,0.20752382278442383,Page_0001_4_6,0.15334796905517578,Page_0001_4_6,0.2664007842540741
Page_0001_4_5,0.19890521466732025,Page_0001_4_5,0.2747293710708618,Page_0001_4_5,0.16805268824100494,Page_0001_4_5,0.3107796609401703
Page_0001_4_4,0.17024561762809753,Page_0001_4_4,0.2439805418252945,Page_0001_4_4,0.15134374797344208,Page_0001_4_4,0.2760961949825287
Page_0001_4_3,0.18355929851531982,Page_0001_4_3,0.21925108134746552,Page_0001_4_3,0.2086775153875351,Page_0001_4_3,0.2924312651157379
Page_0001_4_2,0.133721262216568,Page_0001_4_2,0.2669636309146881,Page_0001_4_2,0.1476554423570633,Page_0001_4_2,0.2826215326786041
Page_0001_4_1,0.1695461869239807,Page_0001_4_1,0.20414330065250397,Page_0001_4_1,0.17689236998558044,Page_0001_4_1,0.23749306797981262
Page_0001_3_7,0.16778236627578735,Page_0001_3_7,0.17645344138145447,Page_0001_3_7,0.1599973738193512,Page_0001_3_7,0.24827176332473755
Page_0001_3_6,0.14086686074733734,Page_0001_3_6,0.23258434236049652,Page_0001_3_6,0.13081879913806915,Page_0001_3_6,0.23636823892593384
Page_0001_3_5,0.15393489599227905,Page_0001_3_5,0.22427579760551453,Page_0001_3_5,0.16736969351768494,Page_0001_3_5,0.2569383680820465
Page_0001_3_4,0.1771019846200943,Page_0001_3_4,0.2219911515712738,Page_0001_3_4,0.1521463394165039,Page_0001_3_4,0.24431835114955902
Page_0001_3_3,0.16156941652297974,Page_0001_3_3,0.2209366112947464,Page_0001_3_3,0.20058760046958923,Page_0001_3_3,0.2583177089691162
Page_0001_3_2,0.15444158017635345,Page_0001_3_2,0.24754951894283295,Page_0001_3_2,0.154916912317276,Page_0001_3_2,0.29304763674736023
Page_0001_3_1,0.2028738409280777,Page_0001_3_1,0.18861116468906403,Page_0001_3_1,0.1231946274638176,Page_0001_3_1,0.25840258598327637
Page_0001_2_7,0.19339822232723236,Page_0001_2_7,0.2069428563117981,Page_0001_2_7,0.15697653591632843,Page_0001_2_7,0.24426981806755066
Page_0001_2_6,0.19739088416099548,Page_0001_2_6,0.2458740919828415,Page_0001_2_6,0.1687730997800827,Page_0001_2_6,0.2650905251502991
Page_0001_2_5,0.13484011590480804,Page_0001_2_5,0.18339432775974274,Page_0001_2_5,0.1318044662475586,Page_0001_2_5,0.26911696791648865
Page_0001_2_4,0.144777312874794,Page_0001_2_4,0.29185402393341064,Page_0001_2_4,0.1284339427947998,Page_0001_2_4,0.2554779052734375
Page_0001_2_3,0.1636112779378891,Page_0001_2_3,0.1952834129333496,Page_0001_2_3,0.17771601676940918,Page_0001_2_3,0.26035523414611816
Page_0001_2_2,0.18157972395420074,Page_0001_2_2,0.2547413408756256,Page_0001_2_2,0.19632014632225037,Page_0001_2_2,0.2205028533935547
Page_0001_2_1,0.16000311076641083,Page_0001_2_1,0.19300714135169983,Page_0001_2_1,0.1547843962907791,Page_0001_2_1,0.3383481502532959
Page_0001_1_7,0.18482868373394012,Page_0001_1_7,0.17255757749080658,Page_0001_1_7,0.2008756697177887,Page_0001_1_7,0.3670790195465088
Page_0001_1_6,0.1285886913537979,Page_0001_1_6,0.21042172610759735,Page_0001_1_6,0.13656464219093323,Page_0001_1_6,0.26899245381355286
Page_0001_1_5,0.15838894248008728,Page_0001_1_5,0.19007861614227295,Page_0001_1_5,0.17242583632469177,Page_0001_1_5,0.30344483256340027
Page_0001_1_4,0.13898614048957825,Page_0001_1_4,0.20925089716911316,Page_0001_1_4,0.13512524962425232,Page_0001_1_4,0.24368950724601746
Page_0001_1_3,0.21225620806217194,Page_0001_1_3,0.1930694431066513,Page_0001_1_3,0.18009164929389954,Page_0001_1_3,0.2486681342124939
Page_0001_1_2,0.16808341443538666,Page_0001_1_2,0.21322470903396606,Page_0001_1_2,0.15265432000160217,Page_0001_1_2,0.2850004732608795
Page_0001_1_1,0.19712798297405243,Page_0001_1_1,0.22712337970733643,Page_0001_1_1,0.1474139243364334,Page_0001_1_1,0.28259414434432983
