side1,similarity1,side2,similarity2,side3,similarity3,side4,similarity4
Page_0001_5_7,0.2015005648136139,Page_0001_5_7,0.2290692776441574,Page_0001_5_7,0.1928180605173111,Page_0001_5_7,0.22520899772644043
Page_0001_5_6,0.23491458594799042,Page_0001_5_6,0.21182355284690857,Page_0001_5_6,0.2184254378080368,Page_0001_5_6,0.18075262010097504
Page_0001_5_5,0.19583913683891296,Page_0001_5_5,0.1851530224084854,Page_0001_5_5,0.2502479553222656,Page_0001_5_5,0.21696124970912933
Page_0001_5_4,0.1812542974948883,Page_0001_5_4,0.2040402591228485,Page_0001_5_4,0.15891969203948975,Page_0001_5_4,0.16606830060482025
Page_0001_5_3,0.27845075726509094,Page_0001_5_3,0.23403407633304596,Page_0001_5_3,0.2236698567867279,Page_0001_5_3,0.25704991817474365
Page_0001_5_2,0.22361229360103607,Page_0001_5_2,0.20687782764434814,Page_0001_5_2,0.16054567694664001,Page_0001_5_2,0.18338912725448608
Page_0001_5_1,0.20159082114696503,Page_0001_5_1,0.21670468151569366,Page_0001_5_1,0.20942889153957367,Page_0001_5_1,0.194760262966156
Page_0001_4_7,0.23684360086917877,Page_0001_4_7,0.23755724728107452,Page_0001_4_7,0.20184777677059174,Page_0001_4_7,0.26714375615119934
Page_0001_4_6,0.23499636352062225,Page_0001_4_6,0.23419354856014252,Page_0001_4_6,0.1975349336862564,Page_0001_4_6,0.23621225357055664
Page_0001_4_5,0.2081889510154724,Page_0001_4_5,0.24615713953971863,Page_0001_4_5,0.18509149551391602,Page_0001_4_5,0.17218893766403198
Page_0001_4_4,0.205374613404274,Page_0001_4_4,0.2254868596792221,Page_0001_4_4,0.19202785193920135,Page_0001_4_4,0.18486164510250092
Page_0001_4_3,0.23423144221305847,Page_0001_4_3,0.2233656495809555,Page_0001_4_3,0.1789894849061966,Page_0001_4_3,0.16997864842414856
Page_0001_4_2,0.24368910491466522,Page_0001_4_2,0.18203820288181305,Page_0001_4_2,0.2467275857925415,Page_0001_4_2,0.23015661537647247
Page_0001_4_1,0.24606259167194366,Page_0001_4_1,0.1999053955078125,Page_0001_4_1,0.24739155173301697,Page_0001_4_1,0.17330840229988098
Page_0001_3_7,0.21327288448810577,Page_0001_3_7,0.21186351776123047,Page_0001_3_7,0.22556935250759125,Page_0001_3_7,0.19781611859798431
Page_0001_3_6,0.19847805798053741,Page_0001_3_6,0.2503644824028015,Page_0001_3_6,0.2967875301837921,Page_0001_3_6,0.20078817009925842
Page_0001_3_5,0.24175192415714264,Page_0001_3_5,0.2440619170665741,Page_0001_3_5,0.19005635380744934,Page_0001_3_5,0.22937339544296265
Page_0001_3_4,0.2356596142053604,Page_0001_3_4,0.20628075301647186,Page_0001_3_4,0.1641172617673874,Page_0001_3_4,0.22930940985679626
Page_0001_3_3,0.20799687504768372,Page_0001_3_3,0.20510119199752808,Page_0001_3_3,0.2523396909236908,Page_0001_3_3,0.18500857055187225
Page_0001_3_2,0.22881245613098145,Page_0001_3_2,0.22057892382144928,Page_0001_3_2,0.160385400056839,Page_0001_3_2,0.18288427591323853
Page_0001_3_1,0.1960606873035431,Page_0001_3_1,0.22604897618293762,Page_0001_3_1,0.21689867973327637,Page_0001_3_1,0.23863421380519867
Page_0001_2_7,0.1802482008934021,Page_0001_2_7,0.2577110230922699,Page_0001_2_7,0.2046709656715393,Page_0001_2_7,0.2546592652797699
Page_0001_2_6,0.23534439504146576,Page_0001_2_6,0.19980388879776,Page_0001_2_6,0.24203822016716003,Page_0001_2_6,0.2297518253326416
Page_0001_2_5,0.1602766066789627,Page_0001_2_5,0.17293165624141693,Page_0001_2_5,0.16471481323242188,Page_0001_2_5,0.24358806014060974
Page_0001_2_4,0.2421349287033081,Page_0001_2_4,0.22996340692043304,Page_0001_2_4,0.19625553488731384,Page_0001_2_4,0.17778632044792175
Page_0001_2_3,0.1870841532945633,Page_0001_2_3,0.30961912870407104,Page_0001_2_3,0.2437221109867096,Page_0001_2_3,0.18093901872634888
Page_0001_2_1,0.2994973361492157,Page_0001_2_1,0.16950492560863495,Page_0001_2_1,0.18546579778194427,Page_0001_2_1,0.22791695594787598
Page_0001_1_7,0.199002206325531,Page_0001_1_7,0.24353089928627014,Page_0001_1_7,0.17719650268554688,Page_0001_1_7,0.22350259125232697
Page_0001_1_6,0.18598966300487518,Page_0001_1_6,0.21005159616470337,Page_0001_1_6,0.20216123759746552,Page_0001_1_6,0.20945420861244202
Page_0001_1_5,0.2647322416305542,Page_0001_1_5,0.22916173934936523,Page_0001_1_5,0.23528113961219788,Page_0001_1_5,0.25673529505729675
Page_0001_1_4,0.1908450573682785,Page_0001_1_4,0.17273153364658356,Page_0001_1_4,0.18926988542079926,Page_0001_1_4,0.18836449086666107
Page_0001_1_3,0.2122499793767929,Page_0001_1_3,0.21824944019317627,Page_0001_1_3,0.23074477910995483,Page_0001_1_3,0.2099573165178299
Page_0001_1_2,0.21255652606487274,Page_0001_1_2,0.21097688376903534,Page_0001_1_2,0.21701672673225403,Page_0001_1_2,0.23004333674907684
Page_0001_1_1,0.2222609966993332,Page_0001_1_1,0.20985101163387299,Page_0001_1_1,0.2017388790845871,Page_0001_1_1,0.20689541101455688
