side1,similarity1,side2,similarity2,side3,similarity3,side4,similarity4
Page_0001_5_7,0.15437640249729156,Page_0001_5_7,0.16083915531635284,Page_0001_5_7,0.21264594793319702,Page_0001_5_7,0.23826469480991364
Page_0001_5_6,0.14133860170841217,Page_0001_5_6,0.22418729960918427,Page_0001_5_6,0.2024737149477005,Page_0001_5_6,0.21319864690303802
Page_0001_5_5,0.15335576236248016,Page_0001_5_5,0.18324294686317444,Page_0001_5_5,0.19497409462928772,Page_0001_5_5,0.24284328520298004
Page_0001_5_4,0.13811852037906647,Page_0001_5_4,0.1621142029762268,Page_0001_5_4,0.2107473611831665,Page_0001_5_4,0.16940462589263916
Page_0001_5_3,0.1474098563194275,Page_0001_5_3,0.20767568051815033,Page_0001_5_3,0.2096194326877594,Page_0001_5_3,0.23886388540267944
Page_0001_5_2,0.14384713768959045,Page_0001_5_2,0.19815503060817719,Page_0001_5_2,0.1437346339225769,Page_0001_5_2,0.20050311088562012
Page_0001_5_1,0.13856510818004608,Page_0001_5_1,0.24217501282691956,Page_0001_5_1,0.2882051467895508,Page_0001_5_1,0.2856184244155884
Page_0001_4_7,0.14477525651454926,Page_0001_4_7,0.17284883558750153,Page_0001_4_7,0.16776379942893982,Page_0001_4_7,0.2749684154987335
Page_0001_4_6,0.14941982924938202,Page_0001_4_6,0.20992305874824524,Page_0001_4_6,0.16179224848747253,Page_0001_4_6,0.18275126814842224
Page_0001_4_5,0.12977242469787598,Page_0001_4_5,0.1824636310338974,Page_0001_4_5,0.1609741598367691,Page_0001_4_5,0.17499957978725433
Page_0001_4_4,0.15316924452781677,Page_0001_4_4,0.1939055472612381,Page_0001_4_4,0.2037191092967987,Page_0001_4_4,0.1754891723394394
Page_0001_4_3,0.1545717865228653,Page_0001_4_3,0.20067177712917328,Page_0001_4_3,0.14477400481700897,Page_0001_4_3,0.19522295892238617
Page_0001_4_1,0.13310064375400543,Page_0001_4_1,0.17343425750732422,Page_0001_4_1,0.15178245306015015,Page_0001_4_1,0.24384531378746033
Page_0001_3_7,0.1470848172903061,Page_0001_3_7,0.18515099585056305,Page_0001_3_7,0.2109675109386444,Page_0001_3_7,0.24842768907546997
Page_0001_3_6,0.15623082220554352,Page_0001_3_6,0.28548622131347656,Page_0001_3_6,0.22104744613170624,Page_0001_3_6,0.3202953338623047
Page_0001_3_5,0.12916696071624756,Page_0001_3_5,0.17878930270671844,Page_0001_3_5,0.1997016817331314,Page_0001_3_5,0.2510257065296173
Page_0001_3_4,0.20433519780635834,Page_0001_3_4,0.25210660696029663,Page_0001_3_4,0.17306743562221527,Page_0001_3_4,0.18815208971500397
Page_0001_3_3,0.13480769097805023,Page_0001_3_3,0.2149689495563507,Page_0001_3_3,0.23590782284736633,Page_0001_3_3,0.23009099066257477
Page_0001_3_2,0.17676343023777008,Page_0001_3_2,0.20457425713539124,Page_0001_3_2,0.21992143988609314,Page_0001_3_2,0.19307106733322144
Page_0001_3_1,0.12380269169807434,Page_0001_3_1,0.32329171895980835,Page_0001_3_1,0.21671055257320404,Page_0001_3_1,0.24654141068458557
Page_0001_2_7,0.18773993849754333,Page_0001_2_7,0.20093697309494019,Page_0001_2_7,0.19482436776161194,Page_0001_2_7,0.1748674213886261
Page_0001_2_6,0.12340773642063141,Page_0001_2_6,0.1743224561214447,Page_0001_2_6,0.15898023545742035,Page_0001_2_6,0.22662419080734253
Page_0001_2_5,0.1782856285572052,Page_0001_2_5,0.25511637330055237,Page_0001_2_5,0.20214775204658508,Page_0001_2_5,0.17496393620967865
Page_0001_2_4,0.1281842738389969,Page_0001_2_4,0.2017425298690796,Page_0001_2_4,0.20173147320747375,Page_0001_2_4,0.20679262280464172
Page_0001_2_3,0.12053278833627701,Page_0001_2_3,0.22933927178382874,Page_0001_2_3,0.1719455122947693,Page_0001_2_3,0.20502033829689026
Page_0001_2_2,0.11832454800605774,Page_0001_2_2,0.1908932626247406,Page_0001_2_2,0.19040994346141815,Page_0001_2_2,0.22825002670288086
Page_0001_2_1,0.1286436915397644,Page_0001_2_1,0.18099620938301086,Page_0001_2_1,0.20127412676811218,Page_0001_2_1,0.19639098644256592
Page_0001_1_7,0.1420380026102066,Page_0001_1_7,0.17669899761676788,Page_0001_1_7,0.2197534441947937,Page_0001_1_7,0.17745937407016754
Page_0001_1_6,0.18128670752048492,Page_0001_1_6,0.2183225452899933,Page_0001_1_6,0.22265000641345978,Page_0001_1_6,0.17700280249118805
Page_0001_1_5,0.25656890869140625,Page_0001_1_5,0.15368318557739258,Page_0001_1_5,0.16068243980407715,Page_0001_1_5,0.2094089537858963
Page_0001_1_4,0.18389444053173065,Page_0001_1_4,0.21928876638412476,Page_0001_1_4,0.19828438758850098,Page_0001_1_4,0.17878352105617523
Page_0001_1_3,0.11684685200452805,Page_0001_1_3,0.20685425400733948,Page_0001_1_3,0.12909828126430511,Page_0001_1_3,0.19948124885559082
Page_0001_1_2,0.1746128797531128,Page_0001_1_2,0.20398451387882233,Page_0001_1_2,0.17006032168865204,Page_0001_1_2,0.33096447587013245
Page_0001_1_1,0.14202247560024261,Page_0001_1_1,0.25580325722694397,Page_0001_1_1,0.18329569697380066,Page_0001_1_1,0.21449187397956848
