side1,similarity1,side2,similarity2,side3,similarity3,side4,similarity4
Page_0001_5_7,0.142868310213089,Page_0001_5_7,0.1689731627702713,Page_0001_5_7,0.23624984920024872,Page_0001_5_7,0.17196454107761383
Page_0001_5_6,0.16769112646579742,Page_0001_5_6,0.16891273856163025,Page_0001_5_6,0.1542385369539261,Page_0001_5_6,0.20182710886001587
Page_0001_5_5,0.12776686251163483,Page_0001_5_5,0.19166062772274017,Page_0001_5_5,0.18926581740379333,Page_0001_5_5,0.17356152832508087
Page_0001_5_4,0.14061474800109863,Page_0001_5_4,0.14984716475009918,Page_0001_5_4,0.16487152874469757,Page_0001_5_4,0.1840657740831375
Page_0001_5_3,0.1334836333990097,Page_0001_5_3,0.17191597819328308,Page_0001_5_3,0.19574818015098572,Page_0001_5_3,0.17686961591243744
Page_0001_5_2,0.1308092474937439,Page_0001_5_2,0.16809159517288208,Page_0001_5_2,0.181313619017601,Page_0001_5_2,0.15237440168857574
Page_0001_5_1,0.17523664236068726,Page_0001_5_1,0.2207682728767395,Page_0001_5_1,0.2167697250843048,Page_0001_5_1,0.1672000139951706
Page_0001_4_7,0.12382975220680237,Page_0001_4_7,0.18007929623126984,Page_0001_4_7,0.18710225820541382,Page_0001_4_7,0.1812724471092224
Page_0001_4_6,0.22956392168998718,Page_0001_4_6,0.1752893030643463,Page_0001_4_6,0.1477796733379364,Page_0001_4_6,0.276077002286911
Page_0001_4_5,0.1351994425058365,Page_0001_4_5,0.1561085283756256,Page_0001_4_5,0.18823353946208954,Page_0001_4_5,0.21882042288780212
Page_0001_4_4,0.16089870035648346,Page_0001_4_4,0.19581502676010132,Page_0001_4_4,0.17664913833141327,Page_0001_4_4,0.22823527455329895
Page_0001_4_3,0.11009453237056732,Page_0001_4_3,0.17931416630744934,Page_0001_4_3,0.1496187299489975,Page_0001_4_3,0.22063180804252625
Page_0001_4_2,0.17822493612766266,Page_0001_4_2,0.1758035123348236,Page_0001_4_2,0.19401784241199493,Page_0001_4_2,0.19862349331378937
Page_0001_4_1,0.15577581524848938,Page_0001_4_1,0.21024712920188904,Page_0001_4_1,0.16286438703536987,Page_0001_4_1,0.1797509640455246
Page_0001_3_7,0.1210620179772377,Page_0001_3_7,0.1834191232919693,Page_0001_3_7,0.15597033500671387,Page_0001_3_7,0.23753905296325684
Page_0001_3_6,0.16957421600818634,Page_0001_3_6,0.20640039443969727,Page_0001_3_6,0.22011028230190277,Page_0001_3_6,0.140487939119339
Page_0001_3_5,0.133961021900177,Page_0001_3_5,0.16394098103046417,Page_0001_3_5,0.15934914350509644,Page_0001_3_5,0.17139527201652527
Page_0001_3_3,0.1615789234638214,Page_0001_3_3,0.1745641827583313,Page_0001_3_3,0.17248354852199554,Page_0001_3_3,0.20055627822875977
Page_0001_3_2,0.163800910115242,Page_0001_3_2,0.16700275242328644,Page_0001_3_2,0.18983829021453857,Page_0001_3_2,0.22122107446193695
Page_0001_3_1,0.1462581604719162,Page_0001_3_1,0.16413308680057526,Page_0001_3_1,0.18050546944141388,Page_0001_3_1,0.15384070575237274
Page_0001_2_7,0.16993136703968048,Page_0001_2_7,0.16966569423675537,Page_0001_2_7,0.2491050809621811,Page_0001_2_7,0.16749246418476105
Page_0001_2_6,0.1653490513563156,Page_0001_2_6,0.1720397025346756,Page_0001_2_6,0.18297287821769714,Page_0001_2_6,0.14611832797527313
Page_0001_2_5,0.15853236615657806,Page_0001_2_5,0.1879182606935501,Page_0001_2_5,0.18995952606201172,Page_0001_2_5,0.14542855322360992
Page_0001_2_4,0.18935640156269073,Page_0001_2_4,0.1556716412305832,Page_0001_2_4,0.1778363585472107,Page_0001_2_4,0.14491063356399536
Page_0001_2_3,0.13535936176776886,Page_0001_2_3,0.19325658679008484,Page_0001_2_3,0.18365170061588287,Page_0001_2_3,0.15085242688655853
Page_0001_2_2,0.13842396438121796,Page_0001_2_2,0.23333294689655304,Page_0001_2_2,0.1939796358346939,Page_0001_2_2,0.15252947807312012
Page_0001_2_1,0.11628565937280655,Page_0001_2_1,0.23236501216888428,Page_0001_2_1,0.2043580263853073,Page_0001_2_1,0.16697852313518524
Page_0001_1_7,0.1533261239528656,Page_0001_1_7,0.19656893610954285,Page_0001_1_7,0.15689095854759216,Page_0001_1_7,0.19075341522693634
Page_0001_1_6,0.16560088098049164,Page_0001_1_6,0.16727420687675476,Page_0001_1_6,0.16877959668636322,Page_0001_1_6,0.22522926330566406
Page_0001_1_5,0.152557373046875,Page_0001_1_5,0.14525914192199707,Page_0001_1_5,0.15558181703090668,Page_0001_1_5,0.1768290400505066
Page_0001_1_4,0.1636618971824646,Page_0001_1_4,0.16504143178462982,Page_0001_1_4,0.1478988081216812,Page_0001_1_4,0.15372060239315033
Page_0001_1_3,0.12788714468479156,Page_0001_1_3,0.1801018863916397,Page_0001_1_3,0.1765327751636505,Page_0001_1_3,0.1816851943731308
Page_0001_1_2,0.13676540553569794,Page_0001_1_2,0.1602870672941208,Page_0001_1_2,0.16313588619232178,Page_0001_1_2,0.16830246150493622
Page_0001_1_1,0.13329820334911346,Page_0001_1_1,0.19226133823394775,Page_0001_1_1,0.18305769562721252,Page_0001_1_1,0.1834343522787094
