95, 112
371, 117
356, 334
55, 308
230, 51
224, 52
219, 53
216, 54
213, 55
209, 57
203, 60
200, 62
194, 68
191, 74
191, 85
192, 88
194, 93
203, 110
204, 113
204, 121
198, 127
196, 128
193, 129
190, 130
186, 131
180, 132
170, 133
159, 133
148, 132
136, 129
133, 128
128, 126
111, 119
95, 111
91, 115
89, 118
87, 121
84, 126
78, 138
76, 143
73, 152
72, 156
71, 160
70, 167
70, 180
71, 182
73, 184
75, 185
84, 185
95, 182
102, 181
111, 181
114, 182
117, 183
119, 184
126, 191
127, 193
128, 195
131, 204
131, 223
130, 228
129, 231
128, 234
125, 239
113, 251
111, 252
107, 252
106, 253
103, 253
97, 252
92, 250
84, 246
79, 243
74, 239
70, 237
64, 234
60, 234
58, 235
56, 238
55, 240
54, 242
53, 245
51, 254
50, 260
50, 293
51, 300
52, 304
53, 307
54, 309
58, 309
71, 305
76, 304
112, 297
130, 294
137, 293
145, 292
157, 291
169, 291
173, 292
177, 293
180, 294
188, 298
193, 303
193, 310
190, 316
187, 321
175, 338
173, 342
170, 348
169, 351
169, 354
170, 357
171, 359
172, 361
179, 368
184, 371
189, 373
198, 376
202, 377
206, 378
214, 379
221, 379
229, 378
235, 377
238, 376
241, 375
247, 372
251, 368
252, 366
253, 364
254, 361
254, 348
253, 345
250, 339
242, 324
240, 319
239, 316
239, 314
240, 312
246, 306
248, 305
255, 304
262, 304
280, 305
290, 306
297, 307
304, 308
309, 309
313, 310
322, 313
326, 315
332, 318
335, 320
340, 324
346, 330
349, 332
352, 334
357, 334
360, 329
361, 327
364, 320
367, 313
369, 308
370, 305
371, 299
371, 281
370, 279
369, 278
367, 277
365, 276
361, 275
344, 275
343, 276
326, 276
320, 275
318, 274
316, 273
313, 271
310, 268
308, 265
307, 263
306, 261
305, 258
304, 251
304, 233
306, 228
307, 226
308, 224
310, 221
312, 218
325, 205
328, 203
331, 202
338, 202
342, 203
345, 204
353, 208
358, 212
366, 216
374, 216
376, 214
379, 208
380, 205
381, 202
382, 197
383, 189
384, 177
384, 160
383, 152
382, 148
381, 144
378, 135
372, 119
371, 117
369, 116
364, 118
348, 124
338, 126
322, 132
315, 134
311, 135
306, 136
283, 136
278, 135
274, 134
271, 133
268, 132
266, 131
264, 130
258, 124
257, 121
257, 119
258, 116
261, 110
264, 105
273, 95
276, 89
277, 86
278, 82
278, 71
277, 68
276, 65
274, 62
272, 60
269, 58
261, 54
258, 53
255, 52
250, 51
242, 50
