side1,similarity1,side2,similarity2,side3,similarity3,side4,similarity4
Page_0001_5_7,0.23761366307735443,Page_0001_5_7,0.15737934410572052,Page_0001_5_7,0.16487416625022888,Page_0001_5_7,0.25233376026153564
Page_0001_5_6,0.2218506932258606,Page_0001_5_6,0.22884362936019897,Page_0001_5_6,0.16116568446159363,Page_0001_5_6,0.2290957123041153
Page_0001_5_5,0.22437849640846252,Page_0001_5_5,0.16863803565502167,Page_0001_5_5,0.16841432452201843,Page_0001_5_5,0.2354930341243744
Page_0001_5_4,0.2341221421957016,Page_0001_5_4,0.19818271696567535,Page_0001_5_4,0.16897310316562653,Page_0001_5_4,0.25812265276908875
Page_0001_5_3,0.2116280496120453,Page_0001_5_3,0.2490997165441513,Page_0001_5_3,0.13136588037014008,Page_0001_5_3,0.26944786310195923
Page_0001_5_2,0.2079608142375946,Page_0001_5_2,0.20863452553749084,Page_0001_5_2,0.13582460582256317,Page_0001_5_2,0.22190186381340027
Page_0001_5_1,0.2452135682106018,Page_0001_5_1,0.2360772043466568,Page_0001_5_1,0.15880665183067322,Page_0001_5_1,0.2597477436065674
Page_0001_4_7,0.2069856971502304,Page_0001_4_7,0.17663469910621643,Page_0001_4_7,0.13822902739048004,Page_0001_4_7,0.20275641977787018
Page_0001_4_6,0.2009095996618271,Page_0001_4_6,0.26776355504989624,Page_0001_4_6,0.1473705768585205,Page_0001_4_6,0.328937292098999
Page_0001_4_5,0.18310017883777618,Page_0001_4_5,0.18211399018764496,Page_0001_4_5,0.15054328739643097,Page_0001_4_5,0.2187175303697586
Page_0001_4_4,0.20128972828388214,Page_0001_4_4,0.26880669593811035,Page_0001_4_4,0.16274866461753845,Page_0001_4_4,0.24229814112186432
Page_0001_4_3,0.20905397832393646,Page_0001_4_3,0.19545471668243408,Page_0001_4_3,0.15147151052951813,Page_0001_4_3,0.2065519094467163
Page_0001_4_2,0.2066776305437088,Page_0001_4_2,0.21646319329738617,Page_0001_4_2,0.17711634933948517,Page_0001_4_2,0.28776049613952637
Page_0001_4_1,0.17443537712097168,Page_0001_4_1,0.22522138059139252,Page_0001_4_1,0.1766088902950287,Page_0001_4_1,0.19990532100200653
Page_0001_3_7,0.24935151636600494,Page_0001_3_7,0.2041376829147339,Page_0001_3_7,0.16368485987186432,Page_0001_3_7,0.20299780368804932
Page_0001_3_6,0.2904086112976074,Page_0001_3_6,0.2489771544933319,Page_0001_3_6,0.20222944021224976,Page_0001_3_6,0.30852198600769043
Page_0001_3_5,0.18166731297969818,Page_0001_3_5,0.26773950457572937,Page_0001_3_5,0.1255287081003189,Page_0001_3_5,0.2204151153564453
Page_0001_3_4,0.17752067744731903,Page_0001_3_4,0.20067627727985382,Page_0001_3_4,0.152262881398201,Page_0001_3_4,0.28696683049201965
Page_0001_3_3,0.22098058462142944,Page_0001_3_3,0.2294812798500061,Page_0001_3_3,0.13852445781230927,Page_0001_3_3,0.2328641712665558
Page_0001_3_2,0.23116625845432281,Page_0001_3_2,0.2212972491979599,Page_0001_3_2,0.2402704507112503,Page_0001_3_2,0.3097265660762787
Page_0001_2_7,0.22605623304843903,Page_0001_2_7,0.18019287288188934,Page_0001_2_7,0.15257476270198822,Page_0001_2_7,0.19575263559818268
Page_0001_2_6,0.1710151582956314,Page_0001_2_6,0.22281795740127563,Page_0001_2_6,0.15685829520225525,Page_0001_2_6,0.29769518971443176
Page_0001_2_5,0.23299460113048553,Page_0001_2_5,0.19994132220745087,Page_0001_2_5,0.12400315701961517,Page_0001_2_5,0.22743310034275055
Page_0001_2_4,0.2268492430448532,Page_0001_2_4,0.22282180190086365,Page_0001_2_4,0.17521169781684875,Page_0001_2_4,0.2746112048625946
Page_0001_2_3,0.20187261700630188,Page_0001_2_3,0.23631422221660614,Page_0001_2_3,0.18705686926841736,Page_0001_2_3,0.25741273164749146
Page_0001_2_2,0.2188902199268341,Page_0001_2_2,0.1779094636440277,Page_0001_2_2,0.1361396759748459,Page_0001_2_2,0.23807133734226227
Page_0001_2_1,0.19224779307842255,Page_0001_2_1,0.187340646982193,Page_0001_2_1,0.16723215579986572,Page_0001_2_1,0.2499208152294159
Page_0001_1_7,0.2016478180885315,Page_0001_1_7,0.2275160849094391,Page_0001_1_7,0.1403873711824417,Page_0001_1_7,0.21544413268566132
Page_0001_1_6,0.17436349391937256,Page_0001_1_6,0.1894899308681488,Page_0001_1_6,0.14785011112689972,Page_0001_1_6,0.28064513206481934
Page_0001_1_5,0.20549210906028748,Page_0001_1_5,0.23452411592006683,Page_0001_1_5,0.11830350756645203,Page_0001_1_5,0.21318596601486206
Page_0001_1_4,0.233644038438797,Page_0001_1_4,0.1870553344488144,Page_0001_1_4,0.14262528717517853,Page_0001_1_4,0.1998845338821411
Page_0001_1_3,0.21534651517868042,Page_0001_1_3,0.17250046133995056,Page_0001_1_3,0.13264967501163483,Page_0001_1_3,0.22856351733207703
Page_0001_1_2,0.2169981747865677,Page_0001_1_2,0.2215130776166916,Page_0001_1_2,0.14486145973205566,Page_0001_1_2,0.3064606487751007
Page_0001_1_1,0.19380506873130798,Page_0001_1_1,0.21224069595336914,Page_0001_1_1,0.15452884137630463,Page_0001_1_1,0.1954393833875656
