side1,similarity1,side2,similarity2,side3,similarity3,side4,similarity4
Page_0001_5_7,0.1794494241476059,Page_0001_5_7,0.21553461253643036,Page_0001_5_7,0.19648157060146332,Page_0001_5_7,0.27071115374565125
Page_0001_5_6,0.17466937005519867,Page_0001_5_6,0.2096187174320221,Page_0001_5_6,0.21232397854328156,Page_0001_5_6,0.22120928764343262
Page_0001_5_5,0.15507955849170685,Page_0001_5_5,0.17735503613948822,Page_0001_5_5,0.1577983945608139,Page_0001_5_5,0.2841303050518036
Page_0001_5_4,0.17579403519630432,Page_0001_5_4,0.170415997505188,Page_0001_5_4,0.24199159443378448,Page_0001_5_4,0.21634353697299957
Page_0001_5_3,0.16768957674503326,Page_0001_5_3,0.21337272226810455,Page_0001_5_3,0.20475897192955017,Page_0001_5_3,0.2456902265548706
Page_0001_5_2,0.1534983068704605,Page_0001_5_2,0.19125239551067352,Page_0001_5_2,0.17294350266456604,Page_0001_5_2,0.19193343818187714
Page_0001_5_1,0.2427207976579666,Page_0001_5_1,0.20658168196678162,Page_0001_5_1,0.22629795968532562,Page_0001_5_1,0.28574052453041077
Page_0001_4_7,0.1428784430027008,Page_0001_4_7,0.16912595927715302,Page_0001_4_7,0.17237551510334015,Page_0001_4_7,0.22637243568897247
Page_0001_4_6,0.1750074028968811,Page_0001_4_6,0.19051620364189148,Page_0001_4_6,0.22651655972003937,Page_0001_4_6,0.18159037828445435
Page_0001_4_5,0.24981138110160828,Page_0001_4_5,0.18763647973537445,Page_0001_4_5,0.2170252948999405,Page_0001_4_5,0.18404218554496765
Page_0001_4_4,0.191438689827919,Page_0001_4_4,0.18288840353488922,Page_0001_4_4,0.20863467454910278,Page_0001_4_4,0.21111992001533508
Page_0001_4_3,0.12837643921375275,Page_0001_4_3,0.17042431235313416,Page_0001_4_3,0.16076251864433289,Page_0001_4_3,0.22169490158557892
Page_0001_4_2,0.17133237421512604,Page_0001_4_2,0.2952030301094055,Page_0001_4_2,0.25429877638816833,Page_0001_4_2,0.30404219031333923
Page_0001_4_1,0.1654142439365387,Page_0001_4_1,0.3038131594657898,Page_0001_4_1,0.19510294497013092,Page_0001_4_1,0.24504148960113525
Page_0001_3_7,0.18698865175247192,Page_0001_3_7,0.21174560487270355,Page_0001_3_7,0.1888817846775055,Page_0001_3_7,0.19827501475811005
Page_0001_3_5,0.16384652256965637,Page_0001_3_5,0.19097235798835754,Page_0001_3_5,0.1937035173177719,Page_0001_3_5,0.21355213224887848
Page_0001_3_4,0.16185714304447174,Page_0001_3_4,0.1747111678123474,Page_0001_3_4,0.1645546853542328,Page_0001_3_4,0.18808141350746155
Page_0001_3_3,0.1725246161222458,Page_0001_3_3,0.19620798528194427,Page_0001_3_3,0.17688040435314178,Page_0001_3_3,0.2676694095134735
Page_0001_3_2,0.17116324603557587,Page_0001_3_2,0.21693718433380127,Page_0001_3_2,0.26480811834335327,Page_0001_3_2,0.21310552954673767
Page_0001_3_1,0.17231349647045135,Page_0001_3_1,0.1901434063911438,Page_0001_3_1,0.20088931918144226,Page_0001_3_1,0.3131536841392517
Page_0001_2_7,0.2293788343667984,Page_0001_2_7,0.2222638875246048,Page_0001_2_7,0.21598076820373535,Page_0001_2_7,0.24956253170967102
Page_0001_2_6,0.21004830300807953,Page_0001_2_6,0.19342495501041412,Page_0001_2_6,0.20075567066669464,Page_0001_2_6,0.23692074418067932
Page_0001_2_5,0.17737418413162231,Page_0001_2_5,0.2833802402019501,Page_0001_2_5,0.17907646298408508,Page_0001_2_5,0.2196352779865265
Page_0001_2_4,0.19121946394443512,Page_0001_2_4,0.21551933884620667,Page_0001_2_4,0.16314755380153656,Page_0001_2_4,0.31118178367614746
Page_0001_2_3,0.21371401846408844,Page_0001_2_3,0.17536582052707672,Page_0001_2_3,0.18942882120609283,Page_0001_2_3,0.24143551290035248
Page_0001_2_2,0.18547359108924866,Page_0001_2_2,0.18734759092330933,Page_0001_2_2,0.1608968824148178,Page_0001_2_2,0.2692528963088989
Page_0001_2_1,0.17231060564517975,Page_0001_2_1,0.3074524998664856,Page_0001_2_1,0.20466355979442596,Page_0001_2_1,0.2778538763523102
Page_0001_1_7,0.16551044583320618,Page_0001_1_7,0.19400867819786072,Page_0001_1_7,0.186446413397789,Page_0001_1_7,0.24353379011154175
Page_0001_1_6,0.1572001725435257,Page_0001_1_6,0.2510416805744171,Page_0001_1_6,0.17035841941833496,Page_0001_1_6,0.20868994295597076
Page_0001_1_5,0.1561415195465088,Page_0001_1_5,0.1652936190366745,Page_0001_1_5,0.16665713489055634,Page_0001_1_5,0.24771222472190857
Page_0001_1_4,0.22819332778453827,Page_0001_1_4,0.2129373997449875,Page_0001_1_4,0.15906229615211487,Page_0001_1_4,0.20929329097270966
Page_0001_1_3,0.1921413242816925,Page_0001_1_3,0.18503931164741516,Page_0001_1_3,0.17796948552131653,Page_0001_1_3,0.21016335487365723
Page_0001_1_2,0.17836374044418335,Page_0001_1_2,0.26506298780441284,Page_0001_1_2,0.2756531834602356,Page_0001_1_2,0.30226224660873413
Page_0001_1_1,0.1944015920162201,Page_0001_1_1,0.220415398478508,Page_0001_1_1,0.18954575061798096,Page_0001_1_1,0.17327862977981567
