piece,IMG_001_1_1_1_int.jpg_similarity,IMG_001_1_1_2_int.jpg_similarity,IMG_001_1_1_3_out.jpg_similarity,IMG_001_1_1_4_int.jpg_similarity,IMG_001_1_2_1_out.jpg_similarity,IMG_001_1_2_2_int.jpg_similarity,IMG_001_1_2_3_out.jpg_similarity,IMG_001_1_2_4_int.jpg_similarity,IMG_001_1_3_1_out.jpg_similarity,IMG_001_1_3_2_int.jpg_similarity,IMG_001_1_3_3_out.jpg_similarity,IMG_001_1_3_4_int.jpg_similarity,IMG_001_1_4_2_int.jpg_similarity,IMG_001_1_4_3_out.jpg_similarity,IMG_001_1_4_4_int.jpg_similarity,IMG_001_1_5_1_out.jpg_similarity,IMG_001_1_5_2_int.jpg_similarity,IMG_001_1_5_3_out.jpg_similarity,IMG_001_1_5_4_int.jpg_similarity,IMG_001_1_6_1_int.jpg_similarity,IMG_001_1_6_2_out.jpg_similarity,IMG_001_1_6_3_int.jpg_similarity,IMG_001_1_6_4_out.jpg_similarity,IMG_001_1_7_1_int.jpg_similarity,IMG_001_1_7_2_out.jpg_similarity,IMG_001_1_7_3_int.jpg_similarity,IMG_001_1_7_4_out.jpg_similarity,IMG_001_2_1_1_out.jpg_similarity,IMG_001_2_1_2_int.jpg_similarity,IMG_001_2_1_3_out.jpg_similarity,IMG_001_2_1_4_int.jpg_similarity,IMG_001_2_2_1_out.jpg_similarity,IMG_001_2_2_2_int.jpg_similarity,IMG_001_2_2_3_out.jpg_similarity,IMG_001_2_2_4_int.jpg_similarity,IMG_001_2_3_1_int.jpg_similarity,IMG_001_2_3_2_out.jpg_similarity,IMG_001_2_3_3_int.jpg_similarity,IMG_001_2_3_4_out.jpg_similarity,IMG_001_2_4_1_out.jpg_similarity,IMG_001_2_4_2_int.jpg_similarity,IMG_001_2_4_3_out.jpg_similarity,IMG_001_2_4_4_int.jpg_similarity,IMG_001_2_5_1_out.jpg_similarity,IMG_001_2_5_2_int.jpg_similarity,IMG_001_2_5_3_out.jpg_similarity,IMG_001_2_5_4_int.jpg_similarity,IMG_001_2_6_1_out.jpg_similarity,IMG_001_2_6_2_int.jpg_similarity,IMG_001_2_6_3_out.jpg_similarity,IMG_001_2_6_4_int.jpg_similarity,IMG_001_2_7_1_int.jpg_similarity,IMG_001_2_7_2_out.jpg_similarity,IMG_001_2_7_3_int.jpg_similarity,IMG_001_2_7_4_int.jpg_similarity,IMG_001_3_1_1_out.jpg_similarity,IMG_001_3_1_2_int.jpg_similarity,IMG_001_3_1_3_out.jpg_similarity,IMG_001_3_1_4_int.jpg_similarity,IMG_001_3_2_1_out.jpg_similarity,IMG_001_3_2_2_int.jpg_similarity,IMG_001_3_2_3_out.jpg_similarity,IMG_001_3_2_4_int.jpg_similarity,IMG_001_3_3_1_int.jpg_similarity,IMG_001_3_3_2_out.jpg_similarity,IMG_001_3_3_3_int.jpg_similarity,IMG_001_3_3_4_out.jpg_similarity,IMG_001_3_4_1_out.jpg_similarity,IMG_001_3_4_2_int.jpg_similarity,IMG_001_3_4_3_out.jpg_similarity,IMG_001_3_4_4_int.jpg_similarity,IMG_001_3_5_1_int.jpg_similarity,IMG_001_3_5_2_out.jpg_similarity,IMG_001_3_5_3_int.jpg_similarity,IMG_001_3_5_4_out.jpg_similarity,IMG_001_3_6_1_int.jpg_similarity,IMG_001_3_6_2_out.jpg_similarity,IMG_001_3_6_3_int.jpg_similarity,IMG_001_3_6_4_out.jpg_similarity,IMG_001_3_7_1_int.jpg_similarity,IMG_001_3_7_2_out.jpg_similarity,IMG_001_3_7_3_int.jpg_similarity,IMG_001_3_7_4_out.jpg_similarity,IMG_001_4_1_1_int.jpg_similarity,IMG_001_4_1_2_out.jpg_similarity,IMG_001_4_1_3_int.jpg_similarity,IMG_001_4_1_4_out.jpg_similarity,IMG_001_4_2_1_out.jpg_similarity,IMG_001_4_2_2_int.jpg_similarity,IMG_001_4_2_3_out.jpg_similarity,IMG_001_4_2_4_int.jpg_similarity,IMG_001_4_3_1_int.jpg_similarity,IMG_001_4_3_2_out.jpg_similarity,IMG_001_4_3_3_int.jpg_similarity,IMG_001_4_3_4_out.jpg_similarity,IMG_001_4_4_1_int.jpg_similarity,IMG_001_4_4_2_out.jpg_similarity,IMG_001_4_4_3_int.jpg_similarity,IMG_001_4_4_4_out.jpg_similarity,IMG_001_4_5_1_out.jpg_similarity,IMG_001_4_5_2_int.jpg_similarity,IMG_001_4_5_3_out.jpg_similarity,IMG_001_4_5_4_int.jpg_similarity,IMG_001_4_6_1_out.jpg_similarity,IMG_001_4_6_2_int.jpg_similarity,IMG_001_4_6_3_out.jpg_similarity,IMG_001_4_6_4_int.jpg_similarity,IMG_001_4_7_1_int.jpg_similarity,IMG_001_4_7_2_out.jpg_similarity,IMG_001_4_7_3_int.jpg_similarity,IMG_001_4_7_4_out.jpg_similarity,IMG_001_5_1_1_out.jpg_similarity,IMG_001_5_1_2_int.jpg_similarity,IMG_001_5_1_3_out.jpg_similarity,IMG_001_5_1_4_int.jpg_similarity,IMG_001_5_2_1_out.jpg_similarity,IMG_001_5_2_2_int.jpg_similarity,IMG_001_5_2_3_out.jpg_similarity,IMG_001_5_2_4_int.jpg_similarity,IMG_001_5_3_1_out.jpg_similarity,IMG_001_5_3_2_int.jpg_similarity,IMG_001_5_3_3_out.jpg_similarity,IMG_001_5_3_4_int.jpg_similarity,IMG_001_5_4_1_out.jpg_similarity,IMG_001_5_4_2_int.jpg_similarity,IMG_001_5_4_3_out.jpg_similarity,IMG_001_5_4_4_int.jpg_similarity,IMG_001_5_5_1_int.jpg_similarity,IMG_001_5_5_2_out.jpg_similarity,IMG_001_5_5_3_int.jpg_similarity,IMG_001_5_5_4_out.jpg_similarity,IMG_001_5_6_1_int.jpg_similarity,IMG_001_5_6_2_out.jpg_similarity,IMG_001_5_6_3_int.jpg_similarity,IMG_001_5_6_4_out.jpg_similarity,IMG_001_5_7_1_int.jpg_similarity,IMG_001_5_7_2_out.jpg_similarity,IMG_001_5_7_3_int.jpg_similarity,IMG_001_5_7_4_int.jpg_similarity
IMG_001_2_2_3_out.jpg,9.472808,11.427588,10.072448,10.097932,10.15378,9.61522,10.09618,9.650796,9.356308,10.717704,9.568904,9.8772,10.5126,9.255212,9.981268,10.887076,10.32282,10.238088,9.597716,10.189044,9.628788,10.046028,9.624452,9.127104,9.60862,9.235424,9.818316,9.679636,10.735156,9.595792,10.054532,10.51286,9.83814,9.967992,9.500548,9.868584,9.807988,10.995084,10.06528,10.18116,9.574796,10.307252,9.525208,9.766756,10.716852,9.633988,10.011604,9.809752,9.663104,10.894832,9.81508,10.60318,10.222144,10.385036,9.45378,9.6714,10.581812,9.77426,10.26274,9.998928,9.603748,10.7448,9.9346,10.4492,10.115912,10.50494,9.685736,9.590984,9.60018,10.56024,10.2009,10.507288,9.8853,10.108004,9.789136,9.400268,10.320372,9.384068,9.955996,10.27172,9.855496,10.14538,9.548312,10.343088,9.508216,10.43594,9.919316,9.692924,10.24566,10.127832,10.234476,9.570788,10.816532,10.034092,10.348784,9.84624,10.333148,10.341988,10.319048,9.985508,10.09276,10.233952,10.052064,10.279012,10.26056,10.340524,10.01788,9.5231,10.538428,10.199668,10.199296,9.626636,10.822128,9.735024,10.13514,9.953368,9.905524,10.742888,10.123828,10.362368,9.89814,10.385872,10.178708,9.350092,10.258916,10.226836,10.23044,9.63108,9.92562,9.660108,10.081392,9.496664,10.597612,9.612556,9.699116,10.218396,9.823344,10.21976,9.705332
IMG_001_2_2_4_int.jpg,8.853948,10.782968,9.35674,9.557848,9.330096,8.887664,9.39884,8.797016,8.593088,9.987548,8.86234,9.2887,9.86518,8.603072,9.329848,10.153776,9.600064,9.471492,8.791232,9.46708,8.684944,9.285072,8.85844,8.528284,9.059688,8.54574,9.267976,9.041672,9.969488,8.902972,9.518792,9.58052,9.153128,9.500548,8.744224,9.235668,9.071376,10.336872,9.324892,9.340068,8.563256,9.573624,8.923844,9.018184,9.951952,8.604488,9.376432,9.269484,9.014228,10.069732,9.179196,10.006872,9.454612,9.815224,8.876536,8.945852,9.995936,8.97804,9.565096,9.476732,8.943656,10.038108,9.299412,9.785564,9.413556,9.927056,8.963036,9.00658,8.985184,9.881668,9.57192,9.747348,9.318144,9.464864,9.033716,8.71728,9.561576,8.42544,9.32404,9.433628,9.20822,9.402248,8.8769,9.536156,8.983316,9.574192,9.156504,9.025288,9.656024,9.50982,9.455448,8.94248,10.030216,9.43596,9.823988,9.17854,9.68824,9.604224,9.706036,9.271048,9.527532,9.635028,9.35966,9.482864,9.648708,9.694776,9.17446,8.923272,9.794456,9.514576,9.515244,8.881728,10.15794,9.068012,9.370592,9.366716,9.193008,10.115236,9.443872,9.574612,9.098144,9.690004,9.63652,8.716504,9.558352,9.395944,9.612476,8.983684,9.007416,9.054424,9.363228,8.7621,9.821432,8.890232,9.110272,9.672704,9.144092,9.606132,8.807008
IMG_001_2_3_1_int.jpg,9.329232,11.191428,9.888528,10.061812,9.75542,9.392676,9.986892,9.367516,9.172316,10.44136,9.374064,9.694784,10.316632,9.09038,9.812164,10.65118,10.097052,9.97088,9.342388,9.958812,9.41474,9.914388,9.381588,8.98836,9.45166,9.056248,9.628428,9.484948,10.538924,9.423288,9.874668,10.297076,9.623396,9.868584,9.235668,9.523848,9.543084,10.862076,9.839008,9.900704,9.309292,10.141972,9.323904,9.542484,10.483188,9.400916,9.803572,9.693248,9.518048,10.644304,9.736472,10.42806,9.890688,10.058652,9.029588,9.466344,10.463852,9.490124,10.147116,9.849712,9.443316,10.569768,9.763256,10.219832,9.91324,10.427516,9.455368,9.449,9.423516,10.322768,10.051876,10.17964,9.757852,10.021596,9.6112,9.141028,9.9693,9.231308,9.626332,10.036304,9.731816,9.963756,9.21588,10.067768,9.394328,10.236804,9.644292,9.491372,10.076412,9.889824,9.933892,9.3657,10.637276,9.949148,10.177384,9.57956,10.055956,10.106052,10.183272,9.806732,9.902816,9.931592,9.803608,10.02714,10.066488,10.167644,9.797496,9.334172,10.317156,10.029716,9.995512,9.454644,10.556584,9.593168,9.950684,9.765096,9.682124,10.6804,9.803588,10.119968,9.454524,10.190872,10.07498,9.226964,10.003844,10.04114,10.036568,9.420744,9.655212,9.450196,9.77648,9.339184,10.344956,9.379076,9.55418,9.974548,9.686696,10.024416,9.30602
IMG_001_2_3_2_out.jpg,8.549556,10.939984,9.680812,9.749176,9.738376,9.223464,9.66392,9.06432,8.798904,10.119252,9.136972,9.522268,9.94146,8.922112,9.586752,10.313856,9.783032,9.911932,9.051896,9.651104,9.016728,9.676544,9.01132,8.686932,9.157576,8.622356,9.566152,9.093224,10.167536,9.21494,9.772056,10.116936,9.494808,9.807988,9.071376,9.543084,9.255536,10.566896,9.6505,9.589556,8.798848,9.964664,8.999252,9.195304,10.158152,9.007296,9.646704,9.435988,9.16178,10.251228,9.282916,10.06624,9.643244,10.024784,8.603752,9.128692,10.019448,9.360648,9.6684,9.674172,9.327312,10.139324,9.45138,9.901308,9.475668,10.113136,9.255332,9.156652,9.236784,10.024124,9.68556,9.950652,9.505672,9.68964,9.280412,8.845272,9.845624,8.883536,9.561584,9.756084,9.360164,9.662288,8.98558,9.7817,9.1175,9.965112,9.321688,9.15188,9.687312,9.676116,9.7674,9.17784,10.252416,9.669608,9.90354,9.390724,9.86056,9.949928,9.722076,9.426672,9.685916,9.947964,9.671188,9.827248,9.844396,9.934672,9.364148,9.050784,9.951944,9.817976,9.592508,8.982464,10.343764,9.249292,9.6974,9.557724,9.417576,10.22474,9.535256,9.828324,9.426616,9.82314,9.89836,8.892976,9.743408,9.663384,9.946644,9.129748,9.340816,9.225816,9.477884,9.149396,9.941584,9.023736,9.320312,9.774456,9.337788,9.913636,8.026872
IMG_001_2_3_3_int.jpg,10.300012,12.122472,10.818836,10.904376,10.945296,10.657128,11.13608,10.326152,10.25168,11.5653,10.57446,10.995828,11.264084,10.312248,10.883952,11.588416,11.1302,11.229468,10.378368,10.947296,10.55712,11.234928,10.384072,10.011156,10.531552,10.221524,10.846344,10.505768,11.4998,10.529188,11.194032,11.365968,10.828184,10.995084,10.336872,10.862076,10.566896,11.805072,11.056596,10.85726,10.322392,11.26988,10.378516,10.450016,11.530328,10.413352,11.109216,10.852116,10.584396,11.55366,10.59026,11.3926,10.917916,11.256664,10.266544,10.41402,11.497888,10.65788,11.338992,10.930652,10.528432,11.494516,10.770676,11.210124,10.88334,11.45244,10.526764,10.530228,10.6298,11.41254,10.982056,11.156548,10.906528,11.040184,10.616588,10.22024,11.12164,10.291416,10.878312,11.101292,10.78878,11.202512,10.319756,11.14162,10.650316,11.525632,10.612496,10.392632,11.24952,10.809892,11.118424,10.46272,11.507352,10.840296,11.338716,10.715164,11.160984,11.251312,11.236388,10.677864,11.066876,11.122908,10.932916,11.049864,11.10626,11.215616,10.875988,10.47324,11.292672,10.9906,11.01702,10.454776,11.524044,10.471348,11.200008,10.844948,10.646328,11.52178,10.903056,11.198564,10.611664,11.120092,11.22652,10.178456,11.07044,10.894368,11.251556,10.36842,10.841896,10.503424,10.954812,10.396828,11.178384,10.31904,10.568904,11.025848,10.601732,11.2775,10.348192
IMG_001_2_3_4_out.jpg,9.286776,11.399332,10.035888,10.182132,9.81086,9.568484,10.136228,9.504404,9.315588,10.523872,9.56128,9.820784,10.417912,9.211772,9.918348,10.775356,10.248636,10.161584,9.489444,10.117332,9.507468,10.089836,9.542188,9.120816,9.521844,9.155152,9.80834,9.562116,10.67318,9.529136,10.051084,10.39642,9.754268,10.06528,9.324892,9.839008,9.6505,11.056596,9.95588,10.095992,9.370148,10.312788,9.335072,9.64962,10.618212,9.470996,9.950356,9.825672,9.64948,10.823368,9.824672,10.475948,10.030792,10.371868,9.451908,9.632104,10.572796,9.718108,10.214692,9.89508,9.608684,10.670984,9.949032,10.360712,10.034048,10.40462,9.60268,9.533448,9.572124,10.377344,10.16562,10.344728,9.927756,10.005996,9.749832,9.258388,10.176756,9.376236,9.817868,10.041568,9.836816,9.97474,9.44088,10.270464,9.546808,10.377268,9.794452,9.616932,10.183756,10.122896,10.120988,9.5317,10.766676,10.016436,10.379352,9.765424,10.12942,9.852132,10.29084,9.87142,10.12112,10.235216,10.007928,10.199604,10.281832,10.400268,9.925344,9.479172,10.404988,10.180868,10.135184,9.583668,10.679056,9.665664,10.056076,9.870752,9.801276,10.770552,10.024684,10.244776,9.718644,10.385504,10.185068,9.351828,10.213156,10.178292,10.25016,9.563304,9.85938,9.585444,9.975104,9.455472,10.456092,9.499204,9.576452,10.236036,9.792848,10.145576,9.52394
IMG_001_2_4_1_out.jpg,9.309552,11.272636,10.023944,10.129372,9.903228,9.597156,10.162076,9.34842,9.186628,10.375304,9.663792,9.968672,10.161616,9.39386,9.984084,10.627884,10.141188,10.236008,9.342796,9.893428,9.360668,10.122964,9.328044,9.073464,9.4351,9.192056,9.961692,9.52158,10.438828,9.623816,10.205868,10.360876,9.932916,10.18116,9.340068,9.900704,9.589556,10.85726,10.095992,9.8534,9.287492,10.320124,9.274464,9.5437,10.388964,9.407948,10.095988,9.925936,9.699664,10.571568,9.773224,10.635604,10.035704,10.376116,8.880372,9.509536,10.384932,9.821516,10.272804,10.14176,9.73906,10.44904,9.858896,10.344912,9.97644,10.639052,9.737128,9.705432,9.715348,10.337208,10.147884,10.104224,9.98138,10.177932,9.743016,9.179564,10.0355,9.19286,9.999788,9.932448,9.810912,10.010924,9.314344,9.80872,9.590544,10.367516,9.681164,9.555188,10.265092,10.092856,10.006012,9.623316,10.631052,9.925564,10.464736,9.912328,10.341268,10.266908,10.290576,9.81022,10.17216,10.279928,10.01204,10.031884,10.292112,10.359948,9.659424,9.630932,10.19946,10.05146,10.223368,9.483676,10.711504,9.661152,10.107804,10.045648,9.833852,10.665032,9.978164,10.22564,9.794876,10.255176,10.364628,9.311012,9.916396,9.965348,10.197464,9.55256,9.862444,9.60202,9.698568,9.5752,10.37218,9.344836,9.80538,10.242228,9.59236,10.312624,8.835356
IMG_001_2_4_2_int.jpg,8.620668,10.665584,9.464604,9.59816,9.120216,9.03336,9.576744,8.732584,8.386104,9.755884,8.934332,9.250132,9.660612,8.635232,9.412872,9.976192,9.64252,9.63002,8.631816,9.476,8.86964,9.581064,8.722504,8.524796,8.714128,8.60742,9.363328,8.861176,9.831864,8.914092,9.572232,9.583584,9.190248,9.574796,8.563256,9.309292,8.798848,10.322392,9.370148,9.287492,8.78856,9.721344,8.713836,8.943016,9.734656,8.822744,9.345712,9.249044,9.011012,10.01238,9.186308,9.935416,9.469268,9.832576,8.835608,8.955612,9.722712,9.215656,9.616328,9.43454,9.076056,9.88302,9.221852,9.755228,9.440804,10.020288,9.079956,9.050668,9.036216,9.640252,9.561296,9.55954,9.328496,9.545704,9.207876,8.545608,9.405136,8.727552,9.34808,9.163548,9.179644,9.506784,8.62702,9.43382,8.90486,9.750584,8.999904,8.951232,9.704544,9.49206,9.269528,8.997096,10.026216,9.316312,9.95962,9.243532,9.597496,9.178296,9.691812,9.212384,9.618516,9.55082,9.419732,9.53968,9.711084,9.827568,9.029148,9.0112,9.706984,9.561928,9.664604,8.879688,10.177492,9.093732,9.39188,9.324804,9.229728,10.154004,9.411296,9.647644,8.94276,9.69306,9.63724,8.695856,9.347536,9.377696,9.566964,8.922196,9.16228,9.080416,9.162116,8.954412,9.733656,8.762288,9.161,9.658736,9.057884,9.65582,8.690384
IMG_001_2_4_3_out.jpg,9.73846,11.569488,10.254004,10.284128,10.199056,9.898568,10.424296,9.745624,9.601808,10.802444,9.840812,10.219332,10.717636,9.491424,10.193496,11.03404,10.474416,10.476916,9.766552,10.42272,9.8444,10.417872,9.844568,9.34598,9.87808,9.543452,10.078176,9.841848,10.894528,9.84358,10.373664,10.70848,10.123384,10.307252,9.573624,10.141972,9.964664,11.26988,10.312788,10.320124,9.721344,10.485328,9.65706,10.004104,10.88952,9.851056,10.330832,10.0531,9.96326,11.061756,10.02934,10.84864,10.334844,10.675904,9.797584,9.866252,10.847592,9.997968,10.658224,10.267604,9.8814,10.964684,10.15598,10.617292,10.411284,10.774248,9.93654,9.794124,9.900088,10.680332,10.4574,10.572492,10.137512,10.238952,10.044388,9.553208,10.438408,9.724168,10.192048,10.436796,10.088388,10.448544,9.589748,10.433892,9.809036,10.730216,10.041456,9.921696,10.490576,10.34774,10.410984,9.797064,11.011296,10.30328,10.690196,10.049348,10.401408,10.39644,10.621324,10.17028,10.302132,10.462172,10.275756,10.447928,10.46714,10.635928,10.179732,9.8368,10.790136,10.441344,10.398236,9.815584,10.927996,9.976292,10.41356,10.213556,10.112544,11.00302,10.263128,10.488356,9.904168,10.585676,10.39396,9.523632,10.470008,10.462912,10.630892,9.84338,10.125336,9.872896,10.276332,9.736172,10.778936,9.776688,9.878128,10.48712,10.029676,10.483412,9.93104
IMG_001_2_4_4_int.jpg,8.63176,10.714916,9.382936,9.490748,9.496284,9.065788,9.464876,8.887604,8.623012,9.96852,9.017,9.371696,9.735728,8.786396,9.3651,10.143148,9.588356,9.713664,8.908044,9.415892,8.900196,9.520404,8.819844,8.500984,8.983444,8.619832,9.203524,8.994108,9.904548,8.972528,9.583756,9.834364,9.280004,9.525208,8.923844,9.323904,8.999252,10.378516,9.335072,9.274464,8.713836,9.65706,8.763128,8.970884,9.925628,8.807588,9.461052,9.277688,9.016472,10.080944,9.085968,9.815868,9.354536,9.709836,8.799964,8.911432,9.839004,9.180788,9.712956,9.434648,8.921332,9.94904,9.259224,9.69192,9.32932,9.878508,8.93632,8.945752,9.01954,9.76296,9.474212,9.671784,9.28622,9.419956,9.055232,8.670028,9.5485,8.61342,9.314116,9.407504,9.133232,9.506268,8.7972,9.382432,8.979856,9.810036,9.183684,8.906636,9.611732,9.385168,9.457132,9.000324,10.071036,9.33558,9.779112,9.154784,9.65578,9.7089,9.694048,9.170148,9.52828,9.623824,9.40172,9.567812,9.55684,9.777188,9.14548,8.922676,9.7229,9.495556,9.5368,8.835316,10.052104,9.028248,9.582476,9.317048,9.167228,10.068112,9.292612,9.61376,9.15586,9.620656,9.695524,8.652164,9.363932,9.442516,9.743648,8.830472,9.206492,8.929316,9.312328,8.902048,9.741724,8.794644,9.069868,9.636452,9.144744,9.678704,8.713508
IMG_001_2_5_1_out.jpg,8.614876,10.881912,9.59858,9.672568,9.669264,9.236904,9.7412,8.985432,8.745648,10.040164,9.198924,9.515132,9.800428,8.98136,9.614496,10.215832,9.747264,9.867908,9.031264,9.560392,9.020856,9.710952,8.997008,8.681412,8.999704,8.823764,9.545568,9.02436,10.068288,9.211524,9.78972,9.943056,9.469536,9.766756,9.018184,9.542484,9.195304,10.450016,9.64962,9.5437,8.943016,10.004104,8.970884,9.055248,10.029944,8.98416,9.662064,9.363236,9.213236,10.1827,9.35526,10.079224,9.636852,9.999088,8.38476,9.112924,9.944968,9.367888,9.772728,9.657844,9.28544,10.059868,9.429052,9.962444,9.602956,10.0812,9.278996,9.169652,9.270248,9.992684,9.713976,9.726708,9.501992,9.700816,9.34478,8.766248,9.661128,8.844064,9.562352,9.522628,9.379428,9.567512,8.897644,9.572484,9.194524,9.878496,9.303952,9.171664,9.8208,9.688724,9.63828,9.160824,10.129312,9.60856,10.037596,9.41138,9.844672,9.845864,9.874556,9.419104,9.672908,9.892132,9.559148,9.687872,9.826012,9.908184,9.306828,9.132944,9.862096,9.703744,9.753604,9.029328,10.27398,9.174076,9.6948,9.56826,9.431368,10.312148,9.535872,9.848388,9.382752,9.897564,9.899856,8.884528,9.56304,9.578088,9.987244,9.13634,9.38952,9.202504,9.350412,9.168204,9.96196,8.967176,9.287944,9.752184,9.219924,9.865868,8.326056
IMG_001_2_5_2_int.jpg,9.978436,11.849096,10.568964,10.719576,10.681224,10.2022,10.784976,9.959464,9.76504,10.931308,10.19242,10.504372,10.79994,9.905016,10.587504,11.228016,10.831928,10.856404,9.93092,10.554032,10.002976,10.570704,9.886864,9.67602,10.092344,9.761892,10.509456,10.113376,10.973712,10.184404,10.765688,11.02664,10.390048,10.716852,9.951952,10.483188,10.158152,11.530328,10.618212,10.388964,9.734656,10.88952,9.925628,10.029944,10.839872,9.778672,10.66276,10.467612,10.260532,11.12122,10.325084,11.087192,10.5979,10.941384,9.734704,10.145988,10.897016,10.373296,10.83944,10.669964,10.249008,10.924132,10.432132,10.961132,10.50798,11.214616,10.238972,10.220004,10.21936,10.86534,10.691688,10.739652,10.54752,10.718144,10.263036,9.795136,10.627152,9.743696,10.541424,10.629836,10.37242,10.566784,9.922268,10.637892,10.203868,10.796312,10.248808,10.046848,10.82284,10.643116,10.592784,10.240056,11.17512,10.622112,10.93178,10.426892,10.818616,10.8374,10.749116,10.353272,10.7409,10.896108,10.52522,10.63136,10.87218,10.886384,10.224748,10.115704,10.754,10.67336,10.679404,10.044616,11.227444,10.201948,10.695352,10.526876,10.4032,11.217332,10.497808,10.75834,10.306408,10.85942,10.892744,9.808024,10.521488,10.52152,10.844724,10.072428,10.323328,10.116328,10.324684,10.163396,10.920544,9.934368,10.33112,10.902864,10.220644,10.80546,9.484568
IMG_001_2_5_3_out.jpg,8.608244,10.617824,9.556228,9.68968,9.362144,9.113624,9.728768,8.818008,8.415592,9.797316,8.99306,9.270148,9.602636,8.70236,9.525208,10.03212,9.751512,9.763524,8.800768,9.506328,8.896032,9.630704,8.690832,8.610884,8.780312,8.705324,9.462704,9.040904,9.827968,9.086444,9.668928,9.483496,9.253424,9.633988,8.604488,9.400916,9.007296,10.413352,9.470996,9.407948,8.822744,9.851056,8.807588,8.98416,9.778672,8.822944,9.455064,9.39954,9.09146,10.105084,9.266788,10.016392,9.575204,9.951368,9.013304,9.033444,9.735152,9.319128,9.795992,9.575708,9.161192,9.850228,9.244212,9.809996,9.537084,10.06596,9.161732,9.15566,9.148456,9.654932,9.66752,9.49198,9.406064,9.622896,9.275812,8.55028,9.522104,8.77432,9.451896,9.167692,9.276172,9.619992,8.687092,9.510052,9.02446,9.766264,9.002112,9.007656,9.84448,9.612628,9.268424,9.076672,10.158304,9.417656,9.989788,9.280892,9.629472,9.466872,9.794572,9.255976,9.695636,9.738396,9.440892,9.640472,9.80614,9.907152,9.061828,9.124024,9.867752,9.6516,9.74298,8.951432,10.145332,9.156932,9.563256,9.415068,9.270736,10.196604,9.472776,9.721796,9.009888,9.771716,9.752616,8.795408,9.360448,9.494216,9.73622,9.009908,9.215616,9.123768,9.165916,9.070236,9.772224,8.86448,9.208832,9.755624,9.199156,9.71162,9.050408
IMG_001_2_5_4_int.jpg,9.491148,11.384496,10.032292,10.243912,9.953432,9.530456,10.07272,9.561872,9.313016,10.609404,9.49974,9.614924,10.456132,9.21468,9.989888,10.828376,10.301216,10.130844,9.492552,10.122512,9.499992,9.947184,9.51308,9.192484,9.537664,9.157268,9.83324,9.60952,10.666488,9.552548,9.930416,10.41676,9.783992,10.011604,9.376432,9.803572,9.646704,11.109216,9.950356,10.095988,9.345712,10.330832,9.461052,9.662064,10.66276,9.455064,9.789744,9.923828,9.57778,10.787588,9.851596,10.55964,10.061732,10.280704,9.517184,9.649156,10.584984,9.700888,10.214912,9.985156,9.648696,10.675412,9.923068,10.406636,10.082692,10.477656,9.605372,9.557372,9.629728,10.435924,10.179864,10.31578,9.925072,10.047176,9.75438,9.333512,10.220568,9.325384,9.928736,10.170828,9.776356,9.94396,9.418548,10.197164,9.538644,10.405192,9.816672,9.678728,10.234808,9.999284,10.099336,9.56392,10.804096,10.096128,10.469196,9.750492,10.27624,10.197432,10.270636,9.919424,10.068236,10.179892,10.038444,10.115192,10.259844,10.331224,9.941196,9.466568,10.444896,10.206944,10.150948,9.572736,10.801876,9.757036,9.868944,9.864084,9.817296,10.849772,10.111288,10.308708,9.755128,10.36198,10.085728,9.3504,10.215952,10.18664,10.160692,9.620012,9.792616,9.604208,10.053236,9.520212,10.512504,9.521008,9.650584,10.333328,9.84262,10.048804,9.628368
IMG_001_2_6_1_out.jpg,9.019488,11.150412,9.826832,9.868964,9.901156,9.5331,9.98614,9.322508,9.092788,10.431208,9.458888,9.772968,10.171688,9.132412,9.6571,10.508308,9.974628,10.04052,9.213596,9.888444,9.400348,9.91526,9.3073,8.918816,9.442796,9.05332,9.620812,9.316644,10.404564,9.304856,9.945916,10.260908,9.676668,9.809752,9.269484,9.693248,9.435988,10.852116,9.825672,9.925936,9.249044,10.0531,9.277688,9.363236,10.467612,9.39954,9.923828,9.62892,9.287144,10.502736,9.508016,10.27766,9.85352,10.21014,9.312772,9.254072,10.378548,9.48574,10.131628,9.770808,9.312228,10.425384,9.61368,10.08504,9.784272,10.171788,9.381784,9.368536,9.384308,10.311424,9.881996,10.1804,9.693028,9.776732,9.479648,9.119828,10.084108,9.216156,9.659876,10.04004,9.569472,9.976852,9.248888,10.014776,9.377936,10.286972,9.61442,9.416644,10.084164,9.858416,10.085196,9.320492,10.441836,9.803948,10.162976,9.470656,10.078452,10.180932,10.0558,9.57678,9.86008,9.97256,9.770928,9.982492,9.995416,10.1827,9.72556,9.283668,10.242508,9.978172,9.967104,9.243212,10.544832,9.333504,10.024484,9.678696,9.53154,10.579664,9.787532,10.041088,9.679764,10.072376,9.970532,9.100116,10.016004,9.797684,10.21072,9.393144,9.693132,9.395876,9.795352,9.23868,10.214876,9.244876,9.441724,9.959268,9.499136,10.107448,9.439004
