side1,similarity1,side2,similarity2,side3,similarity3,side4,similarity4
Page_0001_5_7,0.20817573368549347,Page_0001_5_7,0.24736781418323517,Page_0001_5_7,0.2335509955883026,Page_0001_5_7,0.2524395287036896
Page_0001_5_6,0.18721087276935577,Page_0001_5_6,0.22747346758842468,Page_0001_5_6,0.17149242758750916,Page_0001_5_6,0.24552838504314423
Page_0001_5_5,0.23018674552440643,Page_0001_5_5,0.23161013424396515,Page_0001_5_5,0.2065126746892929,Page_0001_5_5,0.2490694224834442
Page_0001_5_4,0.21746478974819183,Page_0001_5_4,0.2093656212091446,Page_0001_5_4,0.21389082074165344,Page_0001_5_4,0.23501627147197723
Page_0001_5_3,0.17299498617649078,Page_0001_5_3,0.25550952553749084,Page_0001_5_3,0.16403086483478546,Page_0001_5_3,0.23843829333782196
Page_0001_5_2,0.2198788821697235,Page_0001_5_2,0.22138522565364838,Page_0001_5_2,0.13027805089950562,Page_0001_5_2,0.17890696227550507
Page_0001_5_1,0.17670197784900665,Page_0001_5_1,0.2521636486053467,Page_0001_5_1,0.24313144385814667,Page_0001_5_1,0.3100476861000061
Page_0001_4_7,0.20294135808944702,Page_0001_4_7,0.2517577111721039,Page_0001_4_7,0.13326406478881836,Page_0001_4_7,0.21451924741268158
Page_0001_4_6,0.1553688645362854,Page_0001_4_6,0.2769908010959625,Page_0001_4_6,0.18039292097091675,Page_0001_4_6,0.22046639025211334
Page_0001_4_5,0.1824944168329239,Page_0001_4_5,0.29303061962127686,Page_0001_4_5,0.1565333604812622,Page_0001_4_5,0.20632675290107727
Page_0001_4_4,0.1584533303976059,Page_0001_4_4,0.20061472058296204,Page_0001_4_4,0.1764487624168396,Page_0001_4_4,0.19835051894187927
Page_0001_4_3,0.3005492091178894,Page_0001_4_3,0.2170291393995285,Page_0001_4_3,0.19902734458446503,Page_0001_4_3,0.22464226186275482
Page_0001_4_2,0.15829652547836304,Page_0001_4_2,0.3403622508049011,Page_0001_4_2,0.18591919541358948,Page_0001_4_2,0.26176756620407104
Page_0001_4_1,0.19168943166732788,Page_0001_4_1,0.2718236744403839,Page_0001_4_1,0.20310547947883606,Page_0001_4_1,0.22543302178382874
Page_0001_3_7,0.2556914687156677,Page_0001_3_7,0.2145659178495407,Page_0001_3_7,0.2286786139011383,Page_0001_3_7,0.22682946920394897
Page_0001_3_6,0.1313633769750595,Page_0001_3_6,0.2318810522556305,Page_0001_3_6,0.2298753708600998,Page_0001_3_6,0.20265929400920868
Page_0001_3_5,0.19221898913383484,Page_0001_3_5,0.27275750041007996,Page_0001_3_5,0.17657621204853058,Page_0001_3_5,0.19743575155735016
Page_0001_3_4,0.1601163148880005,Page_0001_3_4,0.27298790216445923,Page_0001_3_4,0.15970106422901154,Page_0001_3_4,0.19296276569366455
Page_0001_3_2,0.17939046025276184,Page_0001_3_2,0.27027884125709534,Page_0001_3_2,0.14612555503845215,Page_0001_3_2,0.23220746219158173
Page_0001_3_1,0.20836341381072998,Page_0001_3_1,0.28350064158439636,Page_0001_3_1,0.19843651354312897,Page_0001_3_1,0.25216513872146606
Page_0001_2_7,0.16631531715393066,Page_0001_2_7,0.2059645801782608,Page_0001_2_7,0.18822957575321198,Page_0001_2_7,0.21240438520908356
Page_0001_2_6,0.2117130309343338,Page_0001_2_6,0.19983582198619843,Page_0001_2_6,0.1695694476366043,Page_0001_2_6,0.21261869370937347
Page_0001_2_5,0.11886212229728699,Page_0001_2_5,0.2312202900648117,Page_0001_2_5,0.1607193946838379,Page_0001_2_5,0.1933835744857788
Page_0001_2_4,0.14550265669822693,Page_0001_2_4,0.25033053755760193,Page_0001_2_4,0.19601090252399445,Page_0001_2_4,0.2182338535785675
Page_0001_2_3,0.19686098396778107,Page_0001_2_3,0.20275166630744934,Page_0001_2_3,0.14162766933441162,Page_0001_2_3,0.20091316103935242
Page_0001_2_2,0.20448008179664612,Page_0001_2_2,0.20176926255226135,Page_0001_2_2,0.21652068197727203,Page_0001_2_2,0.2101229578256607
Page_0001_2_1,0.18526190519332886,Page_0001_2_1,0.23931291699409485,Page_0001_2_1,0.13317078351974487,Page_0001_2_1,0.21868489682674408
Page_0001_1_7,0.22183701395988464,Page_0001_1_7,0.25744062662124634,Page_0001_1_7,0.18503913283348083,Page_0001_1_7,0.2210325300693512
Page_0001_1_6,0.13340182602405548,Page_0001_1_6,0.18168720602989197,Page_0001_1_6,0.20756207406520844,Page_0001_1_6,0.24004504084587097
Page_0001_1_5,0.17279556393623352,Page_0001_1_5,0.2536473870277405,Page_0001_1_5,0.16421033442020416,Page_0001_1_5,0.22308123111724854
Page_0001_1_4,0.14783914387226105,Page_0001_1_4,0.2355763465166092,Page_0001_1_4,0.15039224922657013,Page_0001_1_4,0.24298864603042603
Page_0001_1_3,0.1745346635580063,Page_0001_1_3,0.2647555470466614,Page_0001_1_3,0.15415282547473907,Page_0001_1_3,0.20345526933670044
Page_0001_1_2,0.1844232827425003,Page_0001_1_2,0.2994116544723511,Page_0001_1_2,0.16355501115322113,Page_0001_1_2,0.32455503940582275
Page_0001_1_1,0.17688123881816864,Page_0001_1_1,0.2971055805683136,Page_0001_1_1,0.1946723312139511,Page_0001_1_1,0.22651641070842743
