side1,similarity1,side2,similarity2,side3,similarity3,side4,similarity4
Page_0001_5_7,0.22002756595611572,Page_0001_5_7,0.22458809614181519,Page_0001_5_7,0.21387340128421783,Page_0001_5_7,0.23188872635364532
Page_0001_5_6,0.1823623776435852,Page_0001_5_6,0.2827985882759094,Page_0001_5_6,0.18865849077701569,Page_0001_5_6,0.2124527245759964
Page_0001_5_5,0.19916769862174988,Page_0001_5_5,0.1952884942293167,Page_0001_5_5,0.19063489139080048,Page_0001_5_5,0.20795176923274994
Page_0001_5_4,0.23504066467285156,Page_0001_5_4,0.24791578948497772,Page_0001_5_4,0.23991955816745758,Page_0001_5_4,0.25578057765960693
Page_0001_5_3,0.17405036091804504,Page_0001_5_3,0.18008695542812347,Page_0001_5_3,0.2430116981267929,Page_0001_5_3,0.19134294986724854
Page_0001_5_2,0.1829482913017273,Page_0001_5_2,0.27564290165901184,Page_0001_5_2,0.2564312219619751,Page_0001_5_2,0.18392905592918396
Page_0001_5_1,0.26197636127471924,Page_0001_5_1,0.20451116561889648,Page_0001_5_1,0.26307737827301025,Page_0001_5_1,0.2660467028617859
Page_0001_4_7,0.19383355975151062,Page_0001_4_7,0.2713800370693207,Page_0001_4_7,0.20852065086364746,Page_0001_4_7,0.21803785860538483
Page_0001_4_6,0.32475560903549194,Page_0001_4_6,0.20543566346168518,Page_0001_4_6,0.17031587660312653,Page_0001_4_6,0.1621551811695099
Page_0001_4_5,0.16876812279224396,Page_0001_4_5,0.3105839192867279,Page_0001_4_5,0.18402329087257385,Page_0001_4_5,0.21478873491287231
Page_0001_4_4,0.199540913105011,Page_0001_4_4,0.21494126319885254,Page_0001_4_4,0.15371868014335632,Page_0001_4_4,0.24049338698387146
Page_0001_4_3,0.19683493673801422,Page_0001_4_3,0.2528010308742523,Page_0001_4_3,0.20205898582935333,Page_0001_4_3,0.224445179104805
Page_0001_4_2,0.24703603982925415,Page_0001_4_2,0.19958212971687317,Page_0001_4_2,0.1719379723072052,Page_0001_4_2,0.2140812873840332
Page_0001_4_1,0.23628315329551697,Page_0001_4_1,0.2089342176914215,Page_0001_4_1,0.18359315395355225,Page_0001_4_1,0.25256821513175964
Page_0001_3_7,0.23802536725997925,Page_0001_3_7,0.21484458446502686,Page_0001_3_7,0.16590748727321625,Page_0001_3_7,0.1836513727903366
Page_0001_3_6,0.2828919291496277,Page_0001_3_6,0.1865592896938324,Page_0001_3_6,0.21553458273410797,Page_0001_3_6,0.2114081084728241
Page_0001_3_5,0.19914411008358002,Page_0001_3_5,0.30867940187454224,Page_0001_3_5,0.2163936048746109,Page_0001_3_5,0.19522473216056824
Page_0001_3_4,0.25889286398887634,Page_0001_3_4,0.22571898996829987,Page_0001_3_4,0.1675034910440445,Page_0001_3_4,0.23684905469417572
Page_0001_3_3,0.21664400398731232,Page_0001_3_3,0.25584354996681213,Page_0001_3_3,0.21867059171199799,Page_0001_3_3,0.2236773818731308
Page_0001_3_2,0.3059554696083069,Page_0001_3_2,0.23794391751289368,Page_0001_3_2,0.18977807462215424,Page_0001_3_2,0.2399718314409256
Page_0001_3_1,0.2499791383743286,Page_0001_3_1,0.2415386140346527,Page_0001_3_1,0.27200067043304443,Page_0001_3_1,0.19830627739429474
Page_0001_2_7,0.19501999020576477,Page_0001_2_7,0.22660714387893677,Page_0001_2_7,0.19608226418495178,Page_0001_2_7,0.24181215465068817
Page_0001_2_6,0.33577656745910645,Page_0001_2_6,0.2090226411819458,Page_0001_2_6,0.2202637940645218,Page_0001_2_6,0.1885167956352234
Page_0001_2_5,0.20725587010383606,Page_0001_2_5,0.16779693961143494,Page_0001_2_5,0.1647438257932663,Page_0001_2_5,0.21547333896160126
Page_0001_2_4,0.20438560843467712,Page_0001_2_4,0.2056322544813156,Page_0001_2_4,0.20202460885047913,Page_0001_2_4,0.19895954430103302
Page_0001_2_3,0.2267092764377594,Page_0001_2_3,0.24393673241138458,Page_0001_2_3,0.171484112739563,Page_0001_2_3,0.22189947962760925
Page_0001_2_2,0.20532186329364777,Page_0001_2_2,0.20941674709320068,Page_0001_2_2,0.1865825057029724,Page_0001_2_2,0.2541663348674774
Page_0001_2_1,0.21948279440402985,Page_0001_2_1,0.21864111721515656,Page_0001_2_1,0.17848503589630127,Page_0001_2_1,0.19921427965164185
Page_0001_1_7,0.21787500381469727,Page_0001_1_7,0.27555349469184875,Page_0001_1_7,0.2556324899196625,Page_0001_1_7,0.22479170560836792
Page_0001_1_6,0.21328431367874146,Page_0001_1_6,0.21208690106868744,Page_0001_1_6,0.17130593955516815,Page_0001_1_6,0.2257307767868042
Page_0001_1_5,0.16935718059539795,Page_0001_1_5,0.2575148940086365,Page_0001_1_5,0.18455757200717926,Page_0001_1_5,0.17933061718940735
Page_0001_1_4,0.19179275631904602,Page_0001_1_4,0.24033069610595703,Page_0001_1_4,0.17739631235599518,Page_0001_1_4,0.16541050374507904
Page_0001_1_2,0.22902165353298187,Page_0001_1_2,0.254831463098526,Page_0001_1_2,0.2142162322998047,Page_0001_1_2,0.2259029597043991
Page_0001_1_1,0.23012174665927887,Page_0001_1_1,0.23096930980682373,Page_0001_1_1,0.22000683844089508,Page_0001_1_1,0.19430388510227203
