side1,similarity1,side2,similarity2,side3,similarity3,side4,similarity4
Page_0001_5_7,0.18272896111011505,Page_0001_5_7,0.282524436712265,Page_0001_5_7,0.1488824188709259,Page_0001_5_7,0.26977279782295227
Page_0001_5_6,0.22769218683242798,Page_0001_5_6,0.24485042691230774,Page_0001_5_6,0.189161017537117,Page_0001_5_6,0.1793166697025299
Page_0001_5_5,0.14673951268196106,Page_0001_5_5,0.19990229606628418,Page_0001_5_5,0.16618314385414124,Page_0001_5_5,0.2102225124835968
Page_0001_5_4,0.16417740285396576,Page_0001_5_4,0.23141342401504517,Page_0001_5_4,0.23764820396900177,Page_0001_5_4,0.21743324398994446
Page_0001_5_3,0.20204690098762512,Page_0001_5_3,0.23823516070842743,Page_0001_5_3,0.2089449167251587,Page_0001_5_3,0.24628452956676483
Page_0001_5_2,0.1752685308456421,Page_0001_5_2,0.22994329035282135,Page_0001_5_2,0.17087331414222717,Page_0001_5_2,0.168104350566864
Page_0001_5_1,0.2275119572877884,Page_0001_5_1,0.2690463066101074,Page_0001_5_1,0.19743870198726654,Page_0001_5_1,0.24812015891075134
Page_0001_4_7,0.16209429502487183,Page_0001_4_7,0.18671801686286926,Page_0001_4_7,0.14419977366924286,Page_0001_4_7,0.19583044946193695
Page_0001_4_6,0.1622692048549652,Page_0001_4_6,0.25112050771713257,Page_0001_4_6,0.142062708735466,Page_0001_4_6,0.19501760601997375
Page_0001_4_5,0.14248044788837433,Page_0001_4_5,0.23374444246292114,Page_0001_4_5,0.2238907814025879,Page_0001_4_5,0.20568916201591492
Page_0001_4_4,0.2261257767677307,Page_0001_4_4,0.25093674659729004,Page_0001_4_4,0.1833619624376297,Page_0001_4_4,0.19765442609786987
Page_0001_4_3,0.17453907430171967,Page_0001_4_3,0.235758975148201,Page_0001_4_3,0.1893557608127594,Page_0001_4_3,0.2061997354030609
Page_0001_4_2,0.1906130611896515,Page_0001_4_2,0.19805748760700226,Page_0001_4_2,0.1289459764957428,Page_0001_4_2,0.28387507796287537
Page_0001_4_1,0.1619432270526886,Page_0001_4_1,0.22279685735702515,Page_0001_4_1,0.1352093666791916,Page_0001_4_1,0.27404898405075073
Page_0001_3_7,0.21769563853740692,Page_0001_3_7,0.2230529487133026,Page_0001_3_7,0.18207044899463654,Page_0001_3_7,0.2801477313041687
Page_0001_3_6,0.1679464429616928,Page_0001_3_6,0.2195149064064026,Page_0001_3_6,0.1429147571325302,Page_0001_3_6,0.26555734872817993
Page_0001_3_5,0.23327137529850006,Page_0001_3_5,0.2568759024143219,Page_0001_3_5,0.18486084043979645,Page_0001_3_5,0.2062496542930603
Page_0001_3_4,0.12092305719852448,Page_0001_3_4,0.20063140988349915,Page_0001_3_4,0.15084673464298248,Page_0001_3_4,0.19768445193767548
Page_0001_3_3,0.21704350411891937,Page_0001_3_3,0.1856900453567505,Page_0001_3_3,0.15119780600070953,Page_0001_3_3,0.24275195598602295
Page_0001_3_2,0.1745973378419876,Page_0001_3_2,0.23811788856983185,Page_0001_3_2,0.21550944447517395,Page_0001_3_2,0.24047502875328064
Page_0001_3_1,0.18211208283901215,Page_0001_3_1,0.20887145400047302,Page_0001_3_1,0.1605893075466156,Page_0001_3_1,0.2544182240962982
Page_0001_2_7,0.18647290766239166,Page_0001_2_7,0.2136029452085495,Page_0001_2_7,0.14734353125095367,Page_0001_2_7,0.17424389719963074
Page_0001_2_6,0.2077588438987732,Page_0001_2_6,0.24400612711906433,Page_0001_2_6,0.19643789529800415,Page_0001_2_6,0.2015954554080963
Page_0001_2_5,0.19524145126342773,Page_0001_2_5,0.25271016359329224,Page_0001_2_5,0.1837925910949707,Page_0001_2_5,0.17892631888389587
Page_0001_2_4,0.20461131632328033,Page_0001_2_4,0.1986655592918396,Page_0001_2_4,0.15916089713573456,Page_0001_2_4,0.16801723837852478
Page_0001_2_3,0.16467615962028503,Page_0001_2_3,0.19318807125091553,Page_0001_2_3,0.20364853739738464,Page_0001_2_3,0.18539533019065857
Page_0001_2_2,0.18467965722084045,Page_0001_2_2,0.23634569346904755,Page_0001_2_2,0.1892687827348709,Page_0001_2_2,0.17972251772880554
Page_0001_2_1,0.18201923370361328,Page_0001_2_1,0.1836147904396057,Page_0001_2_1,0.1458914875984192,Page_0001_2_1,0.2140207439661026
Page_0001_1_7,0.20707669854164124,Page_0001_1_7,0.2917753756046295,Page_0001_1_7,0.18075332045555115,Page_0001_1_7,0.2148616909980774
Page_0001_1_6,0.11445700377225876,Page_0001_1_6,0.17756803333759308,Page_0001_1_6,0.15431103110313416,Page_0001_1_6,0.18907520174980164
Page_0001_1_5,0.17384186387062073,Page_0001_1_5,0.1958342343568802,Page_0001_1_5,0.25157439708709717,Page_0001_1_5,0.25170379877090454
Page_0001_1_4,0.2024761438369751,Page_0001_1_4,0.17463862895965576,Page_0001_1_4,0.14128898084163666,Page_0001_1_4,0.2141127735376358
Page_0001_1_3,0.16026698052883148,Page_0001_1_3,0.21862883865833282,Page_0001_1_3,0.14254902303218842,Page_0001_1_3,0.2527564465999603
Page_0001_1_1,0.16789138317108154,Page_0001_1_1,0.18875721096992493,Page_0001_1_1,0.21628384292125702,Page_0001_1_1,0.22281701862812042
