1
Contour 0:
266, 83
265, 84
259, 84
258, 85
255, 85
254, 86
252, 86
251, 87
249, 87
248, 88
247, 88
246, 89
245, 89
243, 91
242, 91
238, 95
238, 96
237, 97
237, 98
236, 99
236, 101
235, 102
235, 108
236, 109
236, 112
237, 113
237, 115
238, 116
238, 117
239, 118
239, 119
240, 120
240, 121
241, 122
241, 123
242, 124
242, 125
244, 127
244, 128
247, 131
247, 132
249, 134
249, 135
250, 136
250, 137
251, 138
251, 140
252, 141
252, 145
253, 146
253, 151
252, 152
252, 156
251, 157
251, 158
246, 163
245, 163
244, 164
241, 164
240, 165
234, 165
233, 166
220, 166
219, 165
209, 165
208, 164
202, 164
201, 163
196, 163
195, 162
190, 162
189, 161
185, 161
184, 160
181, 160
180, 159
176, 159
175, 158
171, 158
170, 157
166, 157
165, 156
161, 156
160, 155
156, 155
155, 154
150, 154
149, 153
145, 153
144, 152
139, 152
138, 151
134, 151
133, 150
129, 150
128, 149
127, 149
126, 150
125, 150
125, 151
124, 152
124, 154
123, 155
123, 157
122, 158
122, 161
121, 162
121, 165
120, 166
120, 171
119, 172
119, 195
120, 196
120, 200
121, 201
121, 202
122, 203
122, 204
123, 205
123, 206
124, 206
125, 207
126, 207
127, 208
133, 208
134, 207
138, 207
139, 206
143, 206
144, 205
147, 205
148, 204
151, 204
152, 203
155, 203
156, 202
163, 202
164, 203
168, 203
169, 204
171, 204
172, 205
173, 205
174, 206
175, 206
180, 211
180, 212
181, 213
181, 214
182, 215
182, 217
183, 218
183, 220
184, 221
184, 224
185, 225
185, 229
186, 230
186, 247
185, 248
185, 252
184, 253
184, 255
183, 256
183, 259
182, 260
182, 261
181, 262
181, 263
176, 268
175, 268
174, 269
173, 269
172, 270
170, 270
169, 271
154, 271
153, 270
150, 270
149, 269
148, 269
147, 268
145, 268
144, 267
143, 267
142, 266
141, 266
140, 265
138, 265
137, 264
136, 264
135, 263
133, 263
132, 262
131, 262
130, 261
128, 261
127, 260
120, 260
119, 261
118, 261
117, 262
116, 262
113, 265
113, 266
112, 267
112, 268
111, 269
111, 271
110, 272
110, 276
109, 277
109, 299
110, 300
110, 304
111, 305
111, 308
112, 309
112, 311
113, 312
113, 315
114, 316
114, 317
115, 318
115, 319
116, 320
116, 321
117, 322
117, 323
118, 324
118, 325
119, 326
119, 327
120, 328
120, 329
121, 330
121, 331
123, 333
123, 334
124, 335
124, 336
126, 338
126, 339
128, 341
128, 342
130, 344
130, 345
131, 346
131, 347
132, 348
132, 349
133, 350
133, 351
134, 352
134, 353
135, 354
135, 355
139, 355
140, 354
141, 354
142, 353
143, 353
144, 352
145, 352
146, 351
148, 351
149, 350
150, 350
151, 349
153, 349
154, 348
156, 348
157, 347
158, 347
159, 346
161, 346
162, 345
163, 345
164, 344
165, 344
166, 343
168, 343
169, 342
171, 342
172, 341
173, 341
174, 340
176, 340
177, 339
179, 339
180, 338
181, 338
182, 337
184, 337
185, 336
187, 336
188, 335
190, 335
191, 334
194, 334
195, 333
197, 333
198, 332
202, 332
203, 331
208, 331
209, 330
216, 330
217, 329
235, 329
236, 330
245, 330
246, 331
250, 331
251, 332
253, 332
254, 333
256, 333
