side1,similarity1,side2,similarity2,side3,similarity3,side4,similarity4
Page_0001_5_7,0.15698359906673431,Page_0001_5_7,0.3457731306552887,Page_0001_5_7,0.14452913403511047,Page_0001_5_7,0.252474844455719
Page_0001_5_6,0.1776902824640274,Page_0001_5_6,0.2569687068462372,Page_0001_5_6,0.17024415731430054,Page_0001_5_6,0.1859322339296341
Page_0001_5_5,0.15208052098751068,Page_0001_5_5,0.2329512983560562,Page_0001_5_5,0.12301415205001831,Page_0001_5_5,0.21478840708732605
Page_0001_5_4,0.18588858842849731,Page_0001_5_4,0.2566489279270172,Page_0001_5_4,0.1387558877468109,Page_0001_5_4,0.17518100142478943
Page_0001_5_3,0.1554078608751297,Page_0001_5_3,0.2693997919559479,Page_0001_5_3,0.17099425196647644,Page_0001_5_3,0.23309023678302765
Page_0001_5_2,0.12138986587524414,Page_0001_5_2,0.17566728591918945,Page_0001_5_2,0.15585282444953918,Page_0001_5_2,0.21940450370311737
Page_0001_5_1,0.1618444323539734,Page_0001_5_1,0.24912302196025848,Page_0001_5_1,0.19031120836734772,Page_0001_5_1,0.29026713967323303
Page_0001_4_7,0.14286458492279053,Page_0001_4_7,0.18040628731250763,Page_0001_4_7,0.1611388772726059,Page_0001_4_7,0.2005751132965088
Page_0001_4_6,0.13412806391716003,Page_0001_4_6,0.29106026887893677,Page_0001_4_6,0.15112242102622986,Page_0001_4_6,0.1989835947751999
Page_0001_4_5,0.18042142689228058,Page_0001_4_5,0.23494063317775726,Page_0001_4_5,0.17945395410060883,Page_0001_4_5,0.18292592465877533
Page_0001_4_4,0.1638420969247818,Page_0001_4_4,0.24898287653923035,Page_0001_4_4,0.17526495456695557,Page_0001_4_4,0.2117203325033188
Page_0001_4_3,0.1244228258728981,Page_0001_4_3,0.17809636890888214,Page_0001_4_3,0.1539473980665207,Page_0001_4_3,0.22303569316864014
Page_0001_4_2,0.15728360414505005,Page_0001_4_2,0.24593421816825867,Page_0001_4_2,0.16945061087608337,Page_0001_4_2,0.20843292772769928
Page_0001_4_1,0.1262252777814865,Page_0001_4_1,0.21576076745986938,Page_0001_4_1,0.15524069964885712,Page_0001_4_1,0.20744512975215912
Page_0001_3_7,0.16419194638729095,Page_0001_3_7,0.20421075820922852,Page_0001_3_7,0.2230256348848343,Page_0001_3_7,0.19633662700653076
Page_0001_3_6,0.1388259381055832,Page_0001_3_6,0.28160032629966736,Page_0001_3_6,0.14270856976509094,Page_0001_3_6,0.24124784767627716
Page_0001_3_5,0.13771282136440277,Page_0001_3_5,0.2548660933971405,Page_0001_3_5,0.2007812261581421,Page_0001_3_5,0.1733362227678299
Page_0001_3_4,0.15722297132015228,Page_0001_3_4,0.2618925869464874,Page_0001_3_4,0.17666052281856537,Page_0001_3_4,0.24925395846366882
Page_0001_3_3,0.1470116823911667,Page_0001_3_3,0.19674599170684814,Page_0001_3_3,0.14331673085689545,Page_0001_3_3,0.20651766657829285
Page_0001_3_1,0.2537698745727539,Page_0001_3_1,0.23055821657180786,Page_0001_3_1,0.17661981284618378,Page_0001_3_1,0.2583784759044647
Page_0001_2_7,0.12536883354187012,Page_0001_2_7,0.2064189314842224,Page_0001_2_7,0.1576254665851593,Page_0001_2_7,0.17153126001358032
Page_0001_2_6,0.14991046488285065,Page_0001_2_6,0.20933476090431213,Page_0001_2_6,0.1432354748249054,Page_0001_2_6,0.18527203798294067
Page_0001_2_5,0.14352910220623016,Page_0001_2_5,0.256483256816864,Page_0001_2_5,0.16412168741226196,Page_0001_2_5,0.21935875713825226
Page_0001_2_4,0.16185258328914642,Page_0001_2_4,0.20177669823169708,Page_0001_2_4,0.23436343669891357,Page_0001_2_4,0.18263153731822968
Page_0001_2_3,0.18270163238048553,Page_0001_2_3,0.21086961030960083,Page_0001_2_3,0.15670841932296753,Page_0001_2_3,0.21308301389217377
Page_0001_2_2,0.12076319754123688,Page_0001_2_2,0.22876198589801788,Page_0001_2_2,0.14112906157970428,Page_0001_2_2,0.1801886409521103
Page_0001_2_1,0.1492619812488556,Page_0001_2_1,0.21893121302127838,Page_0001_2_1,0.1515159159898758,Page_0001_2_1,0.2521297335624695
Page_0001_1_7,0.14944316446781158,Page_0001_1_7,0.19901056587696075,Page_0001_1_7,0.16576272249221802,Page_0001_1_7,0.2147863656282425
Page_0001_1_6,0.12321022897958755,Page_0001_1_6,0.23442474007606506,Page_0001_1_6,0.19114717841148376,Page_0001_1_6,0.29458126425743103
Page_0001_1_5,0.11061457544565201,Page_0001_1_5,0.20010867714881897,Page_0001_1_5,0.15479978919029236,Page_0001_1_5,0.1787056028842926
Page_0001_1_4,0.159373939037323,Page_0001_1_4,0.18857671320438385,Page_0001_1_4,0.1636873334646225,Page_0001_1_4,0.26132822036743164
Page_0001_1_3,0.15199366211891174,Page_0001_1_3,0.1835586428642273,Page_0001_1_3,0.13517506420612335,Page_0001_1_3,0.2187773883342743
Page_0001_1_2,0.1225566640496254,Page_0001_1_2,0.20958676934242249,Page_0001_1_2,0.185537651181221,Page_0001_1_2,0.21662454307079315
Page_0001_1_1,0.12210068851709366,Page_0001_1_1,0.26558950543403625,Page_0001_1_1,0.16855278611183167,Page_0001_1_1,0.19737116992473602
