side1,similarity1,side2,similarity2,side3,similarity3,side4,similarity4
Page_0001_5_7,0.18294712901115417,Page_0001_5_7,0.28201737999916077,Page_0001_5_7,0.15997418761253357,Page_0001_5_7,0.24153316020965576
Page_0001_5_6,0.14671339094638824,Page_0001_5_6,0.23653388023376465,Page_0001_5_6,0.16503794491291046,Page_0001_5_6,0.242473766207695
Page_0001_5_5,0.16415204107761383,Page_0001_5_5,0.25018471479415894,Page_0001_5_5,0.1457592099905014,Page_0001_5_5,0.1963340789079666
Page_0001_5_4,0.18470712006092072,Page_0001_5_4,0.2576882243156433,Page_0001_5_4,0.18344222009181976,Page_0001_5_4,0.22706638276576996
Page_0001_5_3,0.16338030993938446,Page_0001_5_3,0.26415854692459106,Page_0001_5_3,0.130189448595047,Page_0001_5_3,0.19812265038490295
Page_0001_5_2,0.13694554567337036,Page_0001_5_2,0.24246184527873993,Page_0001_5_2,0.1865830421447754,Page_0001_5_2,0.17797422409057617
Page_0001_5_1,0.2195321023464203,Page_0001_5_1,0.23261365294456482,Page_0001_5_1,0.19592459499835968,Page_0001_5_1,0.22695593535900116
Page_0001_4_7,0.17486731708049774,Page_0001_4_7,0.37163016200065613,Page_0001_4_7,0.1836768388748169,Page_0001_4_7,0.226451575756073
Page_0001_4_6,0.20337270200252533,Page_0001_4_6,0.2738165259361267,Page_0001_4_6,0.15517078340053558,Page_0001_4_6,0.21688371896743774
Page_0001_4_4,0.19630976021289825,Page_0001_4_4,0.24566532671451569,Page_0001_4_4,0.15999117493629456,Page_0001_4_4,0.20819368958473206
Page_0001_4_3,0.18116788566112518,Page_0001_4_3,0.2897535264492035,Page_0001_4_3,0.1505478471517563,Page_0001_4_3,0.2327537089586258
Page_0001_4_2,0.1456962674856186,Page_0001_4_2,0.27525126934051514,Page_0001_4_2,0.14890389144420624,Page_0001_4_2,0.21240444481372833
Page_0001_4_1,0.12977911531925201,Page_0001_4_1,0.2269178330898285,Page_0001_4_1,0.1759098768234253,Page_0001_4_1,0.24156269431114197
Page_0001_3_7,0.20481234788894653,Page_0001_3_7,0.20203591883182526,Page_0001_3_7,0.18562062084674835,Page_0001_3_7,0.17276190221309662
Page_0001_3_6,0.23658576607704163,Page_0001_3_6,0.2289174199104309,Page_0001_3_6,0.14705705642700195,Page_0001_3_6,0.20358318090438843
Page_0001_3_5,0.1673615276813507,Page_0001_3_5,0.22268444299697876,Page_0001_3_5,0.17583955824375153,Page_0001_3_5,0.19788578152656555
Page_0001_3_4,0.16637621819972992,Page_0001_3_4,0.36224257946014404,Page_0001_3_4,0.1614701896905899,Page_0001_3_4,0.23313014209270477
Page_0001_3_3,0.18285901844501495,Page_0001_3_3,0.25658124685287476,Page_0001_3_3,0.1404525488615036,Page_0001_3_3,0.23231898248195648
Page_0001_3_2,0.18410298228263855,Page_0001_3_2,0.23115062713623047,Page_0001_3_2,0.1793157160282135,Page_0001_3_2,0.21221794188022614
Page_0001_3_1,0.17772947251796722,Page_0001_3_1,0.21093639731407166,Page_0001_3_1,0.19332773983478546,Page_0001_3_1,0.20010004937648773
Page_0001_2_7,0.20051975548267365,Page_0001_2_7,0.18162986636161804,Page_0001_2_7,0.14911842346191406,Page_0001_2_7,0.2278461456298828
Page_0001_2_6,0.1717308610677719,Page_0001_2_6,0.2663274109363556,Page_0001_2_6,0.19674891233444214,Page_0001_2_6,0.21693825721740723
Page_0001_2_5,0.1563458889722824,Page_0001_2_5,0.2599160075187683,Page_0001_2_5,0.1759345531463623,Page_0001_2_5,0.2061467468738556
Page_0001_2_4,0.19250336289405823,Page_0001_2_4,0.2860661447048187,Page_0001_2_4,0.13655979931354523,Page_0001_2_4,0.19839583337306976
Page_0001_2_3,0.21122011542320251,Page_0001_2_3,0.2169651836156845,Page_0001_2_3,0.1725868582725525,Page_0001_2_3,0.2237716168165207
Page_0001_2_2,0.14309151470661163,Page_0001_2_2,0.22668248414993286,Page_0001_2_2,0.15563538670539856,Page_0001_2_2,0.18654301762580872
Page_0001_2_1,0.17018376290798187,Page_0001_2_1,0.2510550022125244,Page_0001_2_1,0.13828037679195404,Page_0001_2_1,0.18383625149726868
Page_0001_1_7,0.19453741610050201,Page_0001_1_7,0.3549537658691406,Page_0001_1_7,0.20001627504825592,Page_0001_1_7,0.30284997820854187
Page_0001_1_6,0.1906602829694748,Page_0001_1_6,0.25244444608688354,Page_0001_1_6,0.1193409189581871,Page_0001_1_6,0.221627876162529
Page_0001_1_5,0.1869039237499237,Page_0001_1_5,0.23613420128822327,Page_0001_1_5,0.13924862444400787,Page_0001_1_5,0.2723536789417267
Page_0001_1_4,0.1416948139667511,Page_0001_1_4,0.2649940550327301,Page_0001_1_4,0.18118984997272491,Page_0001_1_4,0.1860448271036148
Page_0001_1_3,0.14569076895713806,Page_0001_1_3,0.24848274886608124,Page_0001_1_3,0.1896505057811737,Page_0001_1_3,0.3116268515586853
Page_0001_1_2,0.18534724414348602,Page_0001_1_2,0.24184010922908783,Page_0001_1_2,0.18513618409633636,Page_0001_1_2,0.23513711988925934
Page_0001_1_1,0.17188112437725067,Page_0001_1_1,0.277010440826416,Page_0001_1_1,0.14453831315040588,Page_0001_1_1,0.2056538313627243
