side1,similarity1,side2,similarity2,side3,similarity3,side4,similarity4
Page_0001_5_7,0.16221918165683746,Page_0001_5_7,0.21458783745765686,Page_0001_5_7,0.1800437867641449,Page_0001_5_7,0.26002174615859985
Page_0001_5_6,0.14342597126960754,Page_0001_5_6,0.23557396233081818,Page_0001_5_6,0.18818359076976776,Page_0001_5_6,0.23625847697257996
Page_0001_5_5,0.13699817657470703,Page_0001_5_5,0.22063395380973816,Page_0001_5_5,0.1521143913269043,Page_0001_5_5,0.24275964498519897
Page_0001_5_4,0.19233068823814392,Page_0001_5_4,0.24752171337604523,Page_0001_5_4,0.1513395756483078,Page_0001_5_4,0.26318082213401794
Page_0001_5_3,0.15104793012142181,Page_0001_5_3,0.23642748594284058,Page_0001_5_3,0.18462048470973969,Page_0001_5_3,0.26387259364128113
Page_0001_5_2,0.1892942190170288,Page_0001_5_2,0.20371970534324646,Page_0001_5_2,0.14761553704738617,Page_0001_5_2,0.23719149827957153
Page_0001_5_1,0.15043343603610992,Page_0001_5_1,0.1929408460855484,Page_0001_5_1,0.16773119568824768,Page_0001_5_1,0.2856184244155884
Page_0001_4_7,0.16186101734638214,Page_0001_4_7,0.2433585673570633,Page_0001_4_7,0.15545161068439484,Page_0001_4_7,0.24853038787841797
Page_0001_4_6,0.1793038696050644,Page_0001_4_6,0.23625053465366364,Page_0001_4_6,0.13911475241184235,Page_0001_4_6,0.25050628185272217
Page_0001_4_5,0.21511392295360565,Page_0001_4_5,0.17253994941711426,Page_0001_4_5,0.20781897008419037,Page_0001_4_5,0.1920100897550583
Page_0001_4_4,0.1405971795320511,Page_0001_4_4,0.219331294298172,Page_0001_4_4,0.16318990290164948,Page_0001_4_4,0.25142261385917664
Page_0001_4_3,0.1395062953233719,Page_0001_4_3,0.3434360921382904,Page_0001_4_3,0.15278445184230804,Page_0001_4_3,0.27036765217781067
Page_0001_4_2,0.11711402982473373,Page_0001_4_2,0.19385437667369843,Page_0001_4_2,0.15849213302135468,Page_0001_4_2,0.24178685247898102
Page_0001_3_7,0.13472002744674683,Page_0001_3_7,0.21517443656921387,Page_0001_3_7,0.15747030079364777,Page_0001_3_7,0.22356803715229034
Page_0001_3_6,0.16681207716464996,Page_0001_3_6,0.20951944589614868,Page_0001_3_6,0.2219354659318924,Page_0001_3_6,0.2422667294740677
Page_0001_3_5,0.17699429392814636,Page_0001_3_5,0.20591329038143158,Page_0001_3_5,0.1789049655199051,Page_0001_3_5,0.2580711543560028
Page_0001_3_4,0.16097423434257507,Page_0001_3_4,0.24769657850265503,Page_0001_3_4,0.1627495437860489,Page_0001_3_4,0.22403955459594727
Page_0001_3_3,0.1695595234632492,Page_0001_3_3,0.2814784646034241,Page_0001_3_3,0.21148157119750977,Page_0001_3_3,0.2394837588071823
Page_0001_3_2,0.16552911698818207,Page_0001_3_2,0.2519422769546509,Page_0001_3_2,0.15344177186489105,Page_0001_3_2,0.20947492122650146
Page_0001_3_1,0.14551103115081787,Page_0001_3_1,0.2903374433517456,Page_0001_3_1,0.18401554226875305,Page_0001_3_1,0.22546172142028809
Page_0001_2_7,0.12330756336450577,Page_0001_2_7,0.1845954805612564,Page_0001_2_7,0.17983271181583405,Page_0001_2_7,0.19221529364585876
Page_0001_2_6,0.18061909079551697,Page_0001_2_6,0.20762766897678375,Page_0001_2_6,0.17066240310668945,Page_0001_2_6,0.20799504220485687
Page_0001_2_5,0.14369288086891174,Page_0001_2_5,0.17976216971874237,Page_0001_2_5,0.15722443163394928,Page_0001_2_5,0.17567531764507294
Page_0001_2_4,0.12674708664417267,Page_0001_2_4,0.2061586230993271,Page_0001_2_4,0.13979384303092957,Page_0001_2_4,0.19872625172138214
Page_0001_2_3,0.17368826270103455,Page_0001_2_3,0.27553364634513855,Page_0001_2_3,0.1574365347623825,Page_0001_2_3,0.21738998591899872
Page_0001_2_2,0.16078051924705505,Page_0001_2_2,0.20759545266628265,Page_0001_2_2,0.1509571075439453,Page_0001_2_2,0.24098145961761475
Page_0001_2_1,0.133963942527771,Page_0001_2_1,0.2774413228034973,Page_0001_2_1,0.15406882762908936,Page_0001_2_1,0.18510161340236664
Page_0001_1_7,0.15547776222229004,Page_0001_1_7,0.2251134067773819,Page_0001_1_7,0.1806894689798355,Page_0001_1_7,0.3222644329071045
Page_0001_1_6,0.12882022559642792,Page_0001_1_6,0.22012226283550262,Page_0001_1_6,0.1670297086238861,Page_0001_1_6,0.20130105316638947
Page_0001_1_5,0.17220547795295715,Page_0001_1_5,0.19670385122299194,Page_0001_1_5,0.15000750124454498,Page_0001_1_5,0.21004366874694824
Page_0001_1_4,0.14268934726715088,Page_0001_1_4,0.16794322431087494,Page_0001_1_4,0.17498785257339478,Page_0001_1_4,0.2211405485868454
Page_0001_1_3,0.15121953189373016,Page_0001_1_3,0.17907153069972992,Page_0001_1_3,0.16955022513866425,Page_0001_1_3,0.2082234025001526
Page_0001_1_2,0.16568602621555328,Page_0001_1_2,0.2181764394044876,Page_0001_1_2,0.18747574090957642,Page_0001_1_2,0.2712492346763611
Page_0001_1_1,0.18941211700439453,Page_0001_1_1,0.23542988300323486,Page_0001_1_1,0.2002263367176056,Page_0001_1_1,0.18033741414546967
