12,182,63.20652052506854
12,183,62.86538783556006
12,184,62.58084637992834
12,185,62.33593021755824
12,186,62.24277208692526
12,187,62.164379046016535
12,188,62.075528479469035
12,189,61.983135970454036
12,190,62.02146840832058
12,191,62.050673423415624
12,192,62.07016131816935
12,193,62.217257372369716
12,194,62.34964496797534
12,195,62.48257966255221
12,196,62.61637627945822
12,197,62.88748726410469
12,198,63.17440972283359
12,199,63.486781982737064
12,200,63.83942526690257
13,201,64.36341058850057
13,202,65.0254075052987
13,203,65.83453445629101
13,204,67.01785534679759
14,205,68.8566072773105
14,206,70.58187578639625
14,207,73.10970222023984
15,208,78.10639047842092
15,209,86.92757485724954
15,210,68.07600493154273
16,211,25.359996609762693
16,212,50.47732406985284
17,213,59.52998322031446
18,214,64.29911754825389
18,215,67.36816968947191
19,216,69.70999118644195
20,217,71.70437239489033
20,218,73.46890805451355
21,219,75.11013716284202
22,220,76.60244927972326
23,221,77.7541729556523
24,222,78.49622018648266
25,223,79.15789432808378
26,224,79.534405321186
27,224,79.71258501518155
28,225,79.8242128812321
29,225,79.54710738597241
30,226,79.22561365403882
31,226,78.72370491888289
32,227,78.18090996485948
33,227,77.2709940754484
34,227,76.19241215251344
35,228,75.09856793545795
36,228,73.65732010853205
37,228,72.0587779953453
38,228,70.30874683488088
39,228,68.22989236202189
40,228,66.01606536392089
41,228,63.484852720230826
42,228,60.64191382791687
43,228,57.461094691698236
44,228,54.0941941654867
45,227,50.242096990682775
46,227,46.405194781689815
47,227,42.35113757708749
48,226,37.7941907009667
49,226,33.25818343980452
50,226,28.504944934662753
51,225,23.337256542420704
52,225,18.185905745031757
53,224,12.6115811108537
54,224,7.0768149579879
55,223,1.143702471028528
56,222,4.878526100779547
57,222,10.77122134032792
58,221,16.95591367994442
59,221,22.88467429120186
60,220,29.085511027185245
61,219,35.1618836637598
62,219,40.840901712832306
63,219,46.367482773419006
64,218,51.91301632417867
65,218,56.950680505121596
66,217,61.924685663883814
67,217,66.54277690938576
68,217,70.84371604803438
69,217,75.01249232162424
70,216,79.02726769660421
71,216,82.64512311266587
72,216,85.88957306482226
73,216,88.9437833003184
74,216,88.19688806375017
75,216,85.7276302630061
76,216,83.47093458988836
77,216,81.43480151081197
78,217,79.8148683514563
79,217,78.29583453996132
80,218,77.2577318882043
81,219,77.54221905447035
82,220,79.47866045709058
82,221,86.9373756811814
83,222,56.293957347862545
83,223,70.6942206201208
83,224,75.30810211360665
84,225,78.04834456317249
84,226,79.93870950360099
84,227,82.2006931043893
84,228,84.7949990537066
84,229,87.4561800908829
84,230,89.58269783285911
84,231,87.02129165298163
84,232,84.04713382477206
84,233,80.99017464439012
84,234,77.90924276474492
84,235,74.55977415888499
84,236,71.25821213065925
84,237,67.75021151053491
84,238,64.35444489420799
84,239,61.10786972523182
84,240,57.7536289070102
84,241,54.315715784075664
84,242,51.292026556082924
84,243,48.199877276258924
84,244,45.33007472568824
84,245,42.44751604153639
84,246,39.57207079676952
84,247,36.947483666449536
84,248,34.543575512023516
84,249,32.156263249882194
84,250,29.8006042983698
84,251,27.48799978638219
84,252,25.22716002857371
84,253,23.025200239752074
84,254,21.093525168380438
84,255,19.210441849781354
84,256,17.25288768648261
84,257,15.41363868770294
83,258,14.531868254407872
83,259,15.182959521946461
83,260,21.36104234289892
83,261,10.946529313118695
83,262,1.7348047251572016
83,263,4.362262648725005
82,264,4.7135231017303045
82,265,4.3619654725538775
82,266,4.113135446238028
82,267,4.111517872631514
82,268,4.087514384724322
82,269,4.029951930007745
81,270,3.497639933280926
81,271,3.2176425156871002
81,272,2.9040983793970017
81,273,2.6390248143475277
81,274,2.4809021933032143
81,275,2.6239834953454353
81,276,3.3821012547417184
81,277,5.326785732830117
81,278,9.822465114769042
81,279,21.252898294991247
81,280,53.21641533946825
80,281,76.11547433440029
80,282,54.4314069684202
80,283,46.566193409939245
80,284,43.641579559065526
80,285,42.47057746312575
79,286,42.764691860135706
79,287,44.23942179358054
79,288,45.68377299985036
79,289,47.35464785051196
79,290,48.902202226830916
79,291,50.58455715339806
79,292,52.099160337725394
78,293,53.89704863177788
78,294,55.62258086798611
78,295,57.34006618832552
78,296,58.802161249312135
78,297,60.23675708775101
78,298,61.658212750873
77,299,63.29691983308841
77,300,64.72197111741596
77,301,66.09664433886321
77,302,67.21580503144594
77,303,68.08938012097353
77,304,69.12576050577732
77,305,69.94663821494757
76,306,70.9452441110118
76,307,71.6688933217252
76,308,72.31758519812553
76,309,72.87829852665735
76,310,73.33375331919373
77,311,73.61400909464129
77,312,73.70719387381502
78,313,73.78818812299016
79,314,74.12293527085527
80,315,74.85148530865426
81,315,76.72368646908784
82,315,81.27960167537695
83,316,87.26647076556723
84,316,55.31426678445451
85,316,4.323439326385519
86,317,17.612790946441145
87,317,25.668365007924574
88,317,28.900356587024206
89,318,30.501495543950146
90,318,30.633501919634895
91,318,29.67159681410944
92,319,28.83943287995085
93,319,27.703323840996458
94,320,26.616883804617498
95,320,25.323741946590822
96,321,24.307230351750857
97,321,23.13073915659159
98,322,22.097560544782535
99,322,20.954921526440835
100,323,19.948324406916218
101,323,18.844528333877037
102,324,18.06323888029483
103,324,17.18640369952687
104,325,16.577755300142428
105,325,15.879768325419494
106,326,15.492436268221175
107,327,15.201366166379648
108,327,14.799274139872574
109,328,14.677870262510021
110,328,14.443674242679643
111,329,14.508261088379115
112,329,14.467111864635914
113,329,14.535207433801407
114,330,14.902512157863695
115,330,15.191407035104069
116,331,15.727638293076025
117,331,16.402945777323016
118,331,17.147175373590972
119,332,18.142187997755308
120,332,18.99726368521334
121,332,19.74668957175478
122,333,20.562693811853237
123,333,21.434553969977813
124,333,22.179584367747218
125,334,22.96926451996049
126,334,23.58309856565531
127,334,24.057374393536477
128,334,24.390398254755645
129,335,24.938135885297694
130,335,25.33266666327548
131,335,25.56085164992815
132,335,25.806296490700113
133,336,26.069487284522026
134,336,26.131599892446225
135,336,26.22982250730177
136,336,26.333154224821577
137,336,26.25896055532519
138,336,26.198760819189104
139,337,26.360560447574372
140,337,26.310726265966753
141,337,26.06884647072399
142,337,26.0377714186802
143,337,25.81095382531096
144,337,25.58902044725711
145,337,25.17977475078454
146,337,24.990317293200572
147,337,24.818207059934686
148,337,24.670107447143582
149,337,24.540483057303728
150,337,24.432728611528184
151,337,24.34520281296203
152,337,24.278026890490587
153,337,24.218467800432776
154,337,24.367662060603745
155,337,24.531393118882214
156,336,24.69129861648535
157,336,25.06712858137433
158,336,25.441539228667338
159,336,26.03575334255235
160,336,26.637206002326813
161,336,27.239802670280582
162,335,27.848336571543747
163,335,28.676404348564624
164,335,29.52347711705581
165,335,30.60482404097867
166,335,31.684021374766832
167,335,32.77694364001462
168,335,33.875877202971004
169,334,34.98298295332577
170,334,36.2578414605778
171,334,37.54397618922114
172,334,38.82922015672982
173,334,40.18950396840676
174,333,41.29887967733762
175,333,42.60276145649981
176,333,43.612863326100864
177,333,44.4776163122414
178,332,44.53249852273849
179,332,44.133133644352284
180,332,42.90773255206589
181,331,39.04419623322714
182,331,30.866632302812956
183,331,15.34526242849069
184,331,14.063976469532767
185,330,45.52043812772294
186,330,62.919627412254066
187,329,71.85974716975224
188,329,76.42081804300793
189,328,78.87065824024651
190,328,80.2027312737843
191,327,80.84116429796245
192,326,81.32476876982226
193,325,81.5364759853399
193,324,81.86292509066156
194,323,82.35603976983514
194,322,83.18104549512847
195,321,84.13836690226417
195,320,85.11514423424612
195,319,86.2410421824439
195,318,87.50034793747832
195,317,88.88156258823481
195,316,89.41466467266159
195,315,87.58791510698414
195,314,85.58286692343934
194,313,83.48598253565486
