1,26
2,25
3,24
4,23
5,23
6,22
7,21
8,21
9,20
10,19
11,19
12,18
13,17
14,17
15,16
16,16
17,15
18,15
19,14
20,14
21,13
22,13
23,12
24,12
25,11
26,11
27,10
28,10
29,9
30,9
31,8
32,8
33,8
34,7
35,7
36,7
37,6
38,6
39,6
40,6
41,6
42,5
43,5
44,5
45,4
46,4
47,4
48,3
49,3
50,3
51,3
52,3
53,3
54,3
55,2
56,2
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,2
73,2
74,2
75,2
76,2
77,2
78,2
79,2
80,2
81,2
82,2
83,2
84,2
85,2
86,3
87,3
88,3
89,4
90,4
91,5
92,5
93,6
94,6
95,7
96,8
96,9
97,10
97,11
97,12
97,13
97,14
97,15
96,16
95,17
95,18
94,19
93,20
92,21
92,22
91,23
91,24
90,25
90,26
89,27
89,28
89,29
88,30
88,31
88,32
87,33
87,34
87,35
86,36
86,37
86,38
85,39
85,40
85,41
84,42
84,43
84,44
84,45
83,46
83,47
83,48
83,49
83,50
83,51
83,52
83,53
83,54
84,55
84,56
84,57
85,58
86,59
86,60
87,61
88,62
89,63
90,64
91,65
92,65
93,66
94,67
95,67
96,68
97,68
98,69
99,69
100,70
101,70
102,71
103,71
104,72
105,72
106,72
107,73
108,73
109,73
110,74
111,74
112,74
113,75
114,75
115,75
116,75
117,75
118,75
119,76
120,76
121,76
122,76
123,76
124,76
125,76
126,76
127,76
128,76
129,76
130,76
131,76
132,76
133,76
134,76
135,76
136,75
137,75
138,75
139,75
140,74
141,74
142,74
143,73
144,73
145,73
146,73
147,72
148,72
149,72
150,71
151,71
152,71
153,70
154,69
155,69
156,68
157,67
158,66
159,65
160,64
160,63
161,62
161,61
162,60
162,59
162,58
163,57
163,56
163,55
163,54
163,53
163,52
163,51
163,50
163,49
163,48
163,47
162,46
162,45
162,44
162,43
162,42
161,41
161,40
161,39
160,38
160,37
160,36
159,35
159,34
159,33
158,32
158,31
158,30
157,29
157,28
157,27
156,26
156,25
156,24
155,23
155,22
155,21
154,20
154,19
154,18
154,17
154,16
154,15
154,14
154,13
154,12
154,11
155,10
156,9
157,8
158,8
159,7
160,7
161,7
162,7
163,7
164,7
165,7
166,7
167,7
168,7
169,7
170,7
171,7
172,7
173,7
174,8
175,8
176,8
177,8
178,8
179,8
180,9
181,9
182,9
183,9
184,9
185,10
186,10
187,10
188,10
189,10
190,11
191,11
192,11
193,11
194,12
195,12
196,12
197,13
198,13
199,13
200,14
201,14
202,15
