1,11
2,11
3,11
4,11
5,11
6,11
7,11
8,10
9,10
10,10
11,10
12,9
13,9
14,9
15,9
16,8
17,8
18,8
19,8
20,8
21,8
22,7
23,7
24,7
25,7
26,7
27,7
28,7
29,6
30,6
31,6
32,6
33,6
34,6
35,6
36,6
37,6
38,6
39,6
40,6
41,6
42,6
43,6
44,6
45,6
46,6
47,6
48,6
49,6
50,6
51,6
52,6
53,6
54,6
55,6
56,7
57,7
58,7
59,7
60,8
61,8
62,8
63,9
64,10
65,10
66,11
67,12
68,13
68,14
69,15
69,16
70,17
70,18
70,19
70,20
70,21
70,22
69,23
69,24
69,25
68,26
68,27
67,28
67,29
66,30
65,31
65,32
64,33
64,34
64,35
63,36
63,37
62,38
62,39
61,40
61,41
60,42
60,43
59,44
59,45
59,46
58,47
58,48
58,49
58,50
58,51
57,52
57,53
57,54
57,55
57,56
57,57
57,58
57,59
57,60
58,61
58,62
58,63
58,64
59,65
59,66
60,67
60,68
61,69
62,70
63,71
64,72
65,73
66,73
67,74
68,75
69,75
70,76
71,76
72,77
73,77
74,77
75,78
76,78
77,78
78,79
79,79
80,79
81,79
82,79
83,80
84,80
85,80
86,80
87,80
88,80
89,80
90,80
91,81
92,81
93,81
94,81
95,81
96,80
97,80
98,80
99,80
100,80
101,80
102,80
103,79
104,79
105,79
106,79
107,78
108,78
109,78
110,77
111,77
112,76
113,76
114,75
115,75
116,74
117,73
118,73
119,72
120,71
121,71
122,70
123,69
124,68
125,67
126,66
126,65
127,64
128,63
129,62
129,61
130,60
130,59
131,58
131,57
131,56
131,55
131,54
131,53
131,52
131,51
131,50
131,49
131,48
131,47
130,46
130,45
130,44
129,43
129,42
129,41
128,40
128,39
127,38
126,37
126,36
125,35
124,34
123,33
122,32
121,31
120,30
119,29
119,28
118,27
117,26
116,25
116,24
115,23
115,22
115,21
114,20
114,19
114,18
114,17
114,16
114,15
114,14
115,13
115,12
116,11
117,10
117,9
118,8
119,7
120,7
121,6
122,5
123,5
124,4
125,4
126,4
127,3
128,3
129,3
130,3
131,3
132,3
133,3
134,3
135,3
136,3
137,3
138,3
139,3
140,3
141,3
142,3
143,3
144,3
145,3
146,3
147,3
148,3
149,3
150,3
151,3
152,3
153,3
154,3
155,3
156,3
157,3
158,3
159,3
160,3
161,3
162,3
163,3
164,3
165,2
166,2
167,2
168,2
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,2
177,2
178,2
179,2
180,2
181,2
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,2
201,2
202,2
203,2
204,2
205,2
206,2
207,2
208,2
209,2
210,2
211,2
212,2
213,2
214,2
215,2
216,2
217,1
