1,53
2,54
3,55
4,55
5,56
6,56
7,55
8,55
9,55
10,54
11,54
12,53
13,53
14,52
15,52
16,51
17,51
18,50
19,50
20,49
21,49
22,48
23,47
24,47
25,46
26,46
27,45
28,44
29,43
30,43
31,42
32,41
33,40
34,39
35,39
36,38
37,37
38,36
39,36
40,35
41,34
42,33
43,33
44,32
45,31
46,31
47,30
48,29
49,29
50,28
51,28
52,27
53,27
54,26
55,26
56,25
57,25
58,24
59,24
60,24
61,23
62,23
63,22
64,22
65,21
66,21
67,21
68,20
69,20
70,20
71,19
72,19
73,19
74,18
75,18
76,18
77,17
78,17
79,17
80,17
81,16
82,16
83,16
84,16
85,16
86,16
87,16
88,16
89,16
90,16
91,16
92,16
93,16
94,16
95,16
96,16
97,16
98,16
99,16
100,16
101,17
102,17
103,17
104,18
105,18
106,19
107,20
108,20
109,21
110,22
110,23
111,24
112,25
112,26
112,27
112,28
112,29
112,30
112,31
112,32
112,33
111,34
111,35
111,36
110,37
110,38
109,39
109,40
109,41
108,42
108,43
107,44
107,45
106,46
106,47
105,48
105,49
104,50
104,51
103,52
103,53
103,54
102,55
102,56
102,57
101,58
101,59
101,60
101,61
101,62
100,63
100,64
100,65
100,66
100,67
100,68
101,69
101,70
101,71
101,72
102,73
102,74
103,75
104,76
105,77
106,78
107,79
108,80
109,80
110,81
111,81
112,82
113,82
114,83
116,83
117,84
118,84
119,85
120,85
121,85
122,86
123,86
124,86
125,86
126,87
127,87
128,87
129,87
130,87
131,87
132,88
133,88
134,88
135,88
136,88
137,88
138,88
139,88
140,88
141,88
142,88
143,88
144,88
145,88
146,88
147,88
148,88
149,88
150,88
151,87
152,87
153,87
154,87
155,87
156,86
157,86
158,86
159,85
160,85
161,84
162,84
163,84
164,83
165,82
166,82
167,81
168,81
169,80
170,79
171,78
171,77
172,77
173,76
174,75
175,74
176,73
177,72
177,71
178,70
179,69
179,68
180,67
180,66
180,65
181,64
181,63
181,62
181,61
181,60
181,59
181,58
181,57
180,56
180,55
180,54
180,53
179,52
179,51
179,50
178,49
178,48
177,47
177,46
176,45
176,44
175,43
175,42
174,41
173,40
173,39
172,38
172,37
171,36
170,35
170,34
169,33
169,32
168,31
167,30
167,29
166,28
165,27
165,26
164,25
164,24
163,23
163,22
163,21
162,20
162,19
162,18
163,17
163,16
163,15
163,14
164,13
165,12
166,11
167,10
168,9
169,8
170,8
171,7
172,7
173,6
174,6
175,6
176,6
177,5
178,5
179,5
180,5
181,5
182,4
183,4
184,4
185,4
186,4
187,4
188,3
189,3
190,3
191,3
192,3
193,3
194,3
195,3
196,2
197,2
198,2
199,2
200,2
201,2
202,2
203,2
204,2
205,2
206,2
207,2
208,2
209,1
210,1
211,1
212,1
213,1
214,1
215,1
216,1
217,1
218,1
219,1
220,1
221,1
222,1
223,1
224,1
225,1
226,1
227,1
228,1
229,1
230,1
231,1
232,1
233,1
234,1
235,1
236,1
237,1
238,1
239,1
240,1
241,1
242,1
243,1
